x,density
-1.689564281722689243e+00,5.376866410811468287e-04
-1.684498987200434561e+00,5.914014409218500004e-04
-1.679433692678180101e+00,6.481921390082095828e-04
-1.674368398155925419e+00,7.079445151478236603e-04
-1.669303103633670737e+00,7.705046882316732380e-04
-1.664237809111416277e+00,8.356785324418220407e-04
-1.659172514589161818e+00,9.032318709322196800e-04
-1.654107220066907136e+00,9.728915103661073737e-04
-1.649041925544652454e+00,1.044347161409614998e-03
-1.643976631022397994e+00,1.117254268870775070e-03
-1.638911336500143312e+00,1.191237751113191547e-03
-1.633846041977888852e+00,1.265896622289634831e-03
-1.628780747455634170e+00,1.340809443593086406e-03
-1.623715452933379488e+00,1.415540521986117812e-03
-1.618650158411125028e+00,1.489646747707867262e-03
-1.613584863888870569e+00,1.562684936289242699e-03
-1.608519569366615887e+00,1.634219517866446246e-03
-1.603454274844361205e+00,1.703830397280681370e-03
-1.598388980322106523e+00,1.771120793728455083e-03
-1.593323685799852063e+00,1.835724859410109650e-03
-1.588258391277597603e+00,1.897314873386739438e-03
-1.583193096755342921e+00,1.955607810177153929e-03
-1.578127802233088239e+00,2.010371092761747015e-03
-1.573062507710833779e+00,2.061427356615262284e-03
-1.567997213188579320e+00,2.108658074908517123e-03
-1.562931918666324638e+00,2.152005924576213137e-03
-1.557866624144069956e+00,2.191475807761613260e-03
-1.552801329621815496e+00,2.227134482195442401e-03
-1.547736035099560814e+00,2.259108796114435349e-03
-1.542670740577306354e+00,2.287582566972990936e-03
-1.537605446055051672e+00,2.312792186930423544e-03
-1.532540151532796990e+00,2.335021080324102896e-03
-1.527474857010542530e+00,2.354593177484592438e-03
-1.522409562488287849e+00,2.371865603793781811e-03
-1.517344267966033389e+00,2.387220811440430700e-03
-1.512278973443778707e+00,2.401058402685236036e-03
-1.507213678921524247e+00,2.413786906645666325e-03
-1.502148384399269565e+00,2.425815775971991526e-03
-1.497083089877014883e+00,2.437547864952482012e-03
-1.492017795354760423e+00,2.449372636541844415e-03
-1.486952500832505741e+00,2.461660322886835821e-03
-1.481887206310251281e+00,2.474757232803792908e-03
-1.476821911787996600e+00,2.488982361343977136e-03
-1.471756617265742140e+00,2.504625412351607194e-03
-1.466691322743487458e+00,2.521946296303614193e-03
-1.461626028221232776e+00,2.541176114430415689e-03
-1.456560733698978316e+00,2.562519587980452169e-03
-1.451495439176723634e+00,2.586158840382207693e-03
-1.446430144654469174e+00,2.612258391820224384e-03
-1.441364850132214492e+00,2.640971182122622309e-03
-1.436299555609960032e+00,2.672445400430777801e-03
-1.431234261087705351e+00,2.706831870232381636e-03
-1.426168966565450891e+00,2.744291717046253368e-03
-1.421103672043196209e+00,2.785004034088215969e-03
-1.416038377520941527e+00,2.829173259006925213e-03
-1.410973082998687067e+00,2.877035982280986160e-03
-1.405907788476432385e+00,2.928866924777444314e-03
-1.400842493954177925e+00,2.984983847611170135e-03
-1.395777199431923243e+00,3.045751190830094535e-03
-1.390711904909668784e+00,3.111582277334630844e-03
-1.385646610387414102e+00,3.182939963364715338e-03
-1.380581315865159642e+00,3.260335665251940396e-03
-1.375516021342904960e+00,3.344326742256147067e-03
-1.370450726820650278e+00,3.435512265492531980e-03
-1.365385432298395818e+00,3.534527251571640671e-03
-1.360320137776141136e+00,3.642035485100892679e-03
-1.355254843253886676e+00,3.758721095286528258e-03
-1.350189548731631994e+00,3.885279087398109746e-03
-1.345124254209377535e+00,4.022405058932255507e-03
-1.340058959687122853e+00,4.170784352325838940e-03
-1.334993665164868171e+00,4.331080910683623303e-03
-1.329928370642613711e+00,4.503926110135942143e-03
-1.324863076120359029e+00,4.689907842313090040e-03
-1.319797781598104569e+00,4.889560113426233076e-03
-1.314732487075849887e+00,5.103353413179682885e-03
-1.309667192553595427e+00,5.331686087952530219e-03
-1.304601898031340745e+00,5.574876929229812331e-03
-1.299536603509086063e+00,5.833159161040556845e-03
-1.294471308986831604e+00,6.106675980094347471e-03
-1.289406014464576922e+00,6.395477770296032795e-03
-1.284340719942322462e+00,6.699521080198185714e-03
-1.279275425420067780e+00,7.018669418482039769e-03
-1.274210130897813320e+00,7.352695889393001324e-03
-1.269144836375558638e+00,7.701287657749085469e-03
-1.264079541853304178e+00,8.064052202124461638e-03
-1.259014247331049496e+00,8.440525285425864305e-03
-1.253948952808794814e+00,8.830180544567044210e-03
-1.248883658286540355e+00,9.232440575480621234e-03
-1.243818363764285673e+00,9.646689366394950796e-03
-1.238753069242031213e+00,1.007228591122497074e-02
-1.233687774719776531e+00,1.050857881613319507e-02
-1.228622480197522071e+00,1.095492169585739889e-02
-1.223557185675267389e+00,1.141068914233421897e-02
-1.218491891153012929e+00,1.187529303653536532e-02
-1.213426596630758247e+00,1.234819896536467308e-02
-1.208361302108503565e+00,1.282894249903189163e-02
-1.203296007586249106e+00,1.331714508063305651e-02
-1.198230713063994424e+00,1.381252927883050430e-02
-1.193165418541739964e+00,1.431493315663538365e-02
-1.188100124019485282e+00,1.482432351443050550e-02
-1.183034829497230822e+00,1.534080777357519146e-02
-1.177969534974976140e+00,1.586464427822386128e-02
-1.172904240452721458e+00,1.639625080733121687e-02
-1.167838945930466998e+00,1.693621110614303843e-02
-1.162773651408212316e+00,1.748527926666545301e-02
-1.157708356885957857e+00,1.804438180952388712e-02
-1.152643062363703175e+00,1.861461734508602917e-02
-1.147577767841448715e+00,1.919725371953597340e-02
-1.142512473319194033e+00,1.979372258154389261e-02
-1.137447178796939351e+00,2.040561133706455046e-02
-1.132381884274684891e+00,2.103465249341574667e-02
-1.127316589752430209e+00,2.168271042893281722e-02
-1.122251295230175749e+00,2.235176566097356668e-02
-1.117186000707921067e+00,2.304389672266500197e-02
-1.112120706185666608e+00,2.376125979733032315e-02
-1.107055411663411926e+00,2.450606629878667939e-02
-1.101990117141157466e+00,2.528055862537526011e-02
-1.096924822618902784e+00,2.608698435535105470e-02
-1.091859528096648102e+00,2.692756919068158006e-02
-1.086794233574393642e+00,2.780448899486310035e-02
-1.081728939052138960e+00,2.871984130740508692e-02
-1.076663644529884500e+00,2.967561675236821475e-02
-1.071598350007629818e+00,3.067367078985334602e-02
-1.066533055485375359e+00,3.171569628655342143e-02
-1.061467760963120677e+00,3.280319740322577837e-02
-1.056402466440866217e+00,3.393746531192367438e-02
-1.051337171918611535e+00,3.511955626270815700e-02
-1.046271877396356853e+00,3.635027251697099671e-02
-1.041206582874102393e+00,3.763014665112673907e-02
-1.036141288351847711e+00,3.895942970905341696e-02
-1.031075993829593251e+00,4.033808364325180973e-02
-1.026010699307338569e+00,4.176577843247748778e-02
-1.020945404785084110e+00,4.324189419713792698e-02
-1.015880110262829428e+00,4.476552855302205064e-02
-1.010814815740574746e+00,4.633550934939575927e-02
-1.005749521218320286e+00,4.795041283015977901e-02
-1.000684226696065604e+00,4.960858713820287536e-02
-9.956189321738111442e-01,5.130818095548256297e-02
-9.905536376515564623e-01,5.304717693752859786e-02
-9.854883431293020024e-01,5.482342946433625686e-02
-9.804230486070473205e-01,5.663470609390244132e-02
-9.753577540847926386e-01,5.847873197425206698e-02
-9.702924595625381787e-01,6.035323634932689835e-02
-9.652271650402834968e-01,6.225600018834334670e-02
-9.601618705180290370e-01,6.418490388191910867e-02
-9.550965759957743551e-01,6.613797388598845195e-02
-9.500312814735198952e-01,6.811342716037617484e-02
-9.449659869512652133e-01,7.010971224641439348e-02
-9.399006924290107534e-01,7.212554585978939170e-02
-9.348353979067560715e-01,7.415994394256271438e-02
-9.297701033845013896e-01,7.621224622242483981e-02
-9.247048088622469297e-01,7.828213346686221930e-02
-9.196395143399922478e-01,8.036963679272630945e-02
-9.145742198177377880e-01,8.247513859402089142e-02
-9.095089252954831061e-01,8.459936487747135581e-02
-9.044436307732286462e-01,8.674336904025525818e-02
-8.993783362509739643e-01,8.890850737973692020e-02
-8.943130417287195044e-01,9.109640688284231791e-02
-8.892477472064648225e-01,9.330892609400276427e-02
-8.841824526842101406e-01,9.554811009629481100e-02
-8.791171581619556807e-01,9.781614085162003425e-02
-8.740518636397009988e-01,1.001152843240885326e-01
-8.689865691174465390e-01,1.024478359487755730e-01
-8.639212745951918571e-01,1.048160660994945925e-01
-8.588559800729373972e-01,1.072221672495909522e-01
-8.537906855506827153e-01,1.096682045062694899e-01
-8.487253910284280334e-01,1.121560711308458719e-01
-8.436600965061735735e-01,1.146874505359379848e-01
-8.385948019839188916e-01,1.172637860794074477e-01
-8.335295074616644317e-01,1.198862597592191270e-01
-8.284642129394097498e-01,1.225557806604833933e-01
-8.233989184171552900e-01,1.252729837243625743e-01
-8.183336238949006081e-01,1.280382391080400473e-01
-8.132683293726459262e-01,1.308516720958525226e-01
-8.082030348503914663e-01,1.337131932146571334e-01
-8.031377403281367844e-01,1.366225379117855798e-01
-7.980724458058823245e-01,1.395793148811896589e-01
-7.930071512836276426e-01,1.425830618810748074e-01
-7.879418567613731827e-01,1.456333076814434746e-01
-7.828765622391185008e-01,1.487296386178355578e-01
-7.778112677168640410e-01,1.518717681114571671e-01
-7.727459731946093591e-01,1.550596074472464780e-01
-7.676806786723546772e-01,1.582933360796303368e-01
-7.626153841501002173e-01,1.615734697584002011e-01
-7.575500896278455354e-01,1.649009248303246189e-01
-7.524847951055910755e-01,1.682770771706104118e-01
-7.474195005833363936e-01,1.717038143259840832e-01
-7.423542060610819338e-01,1.751835796013947733e-01
-7.372889115388272518e-01,1.787194069884353032e-01
-7.322236170165727920e-01,1.823149460090847940e-01
-7.271583224943181101e-01,1.859744757276035887e-01
-7.220930279720634282e-01,1.897029073614262817e-01
-7.170277334498089683e-01,1.935057750950951450e-01
-7.119624389275542864e-01,1.973892148671144986e-01
-7.068971444052998265e-01,2.013599310569688661e-01
-7.018318498830451446e-01,2.054251511484442294e-01
-6.967665553607906848e-01,2.095925685868468835e-01
-6.917012608385360029e-01,2.138702741836352450e-01
-6.866359663162813209e-01,2.182666765547184584e-01
-6.815706717940268611e-01,2.227904122107882134e-01
-6.765053772717721792e-01,2.274502460519481073e-01
-6.714400827495177193e-01,2.322549631565146988e-01
-6.663747882272630374e-01,2.372132528963162845e-01
-6.613094937050085775e-01,2.423335865582804116e-01
-6.562441991827538956e-01,2.476240898035026727e-01
-6.511789046604992137e-01,2.530924114480931353e-01
-6.461136101382447539e-01,2.587455902013359732e-01
-6.410483156159900719e-01,2.645899211414461383e-01
-6.359830210937356121e-01,2.706308238418472789e-01
-6.309177265714809302e-01,2.768727141752188037e-01
-6.258524320492264703e-01,2.833188819118199753e-01
-6.207871375269717884e-01,2.899713762864214450e-01
-6.157218430047173285e-01,2.968309017281643980e-01
-6.106565484824626466e-01,3.038967259246055375e-01
-6.055912539602079647e-01,3.111666023207896870e-01
-6.005259594379535049e-01,3.186367090336758023e-01
-5.954606649156988230e-01,3.263016059905000099e-01
-5.903953703934443631e-01,3.341542118775082115e-01
-5.853300758711896812e-01,3.421858022155456203e-01
-5.802647813489352213e-01,3.503860295657885704e-01
-5.751994868266805394e-01,3.587429665187688577e-01
-5.701341923044260795e-01,3.672431717404612828e-01
-5.650688977821713976e-01,3.758717789497399986e-01
-5.600036032599167157e-01,3.846126082916954680e-01
-5.549383087376620338e-01,3.934482991616704561e-01
-5.498730142154077960e-01,4.023604631356318406e-01
-5.448077196931531141e-01,4.113298552839562694e-01
-5.397424251708984322e-01,4.203365617968983226e-01
-5.346771306486437503e-01,4.293602015394011318e-01
-5.296118361263895125e-01,4.383801388870892102e-01
