x,y,y_pred
3.129219999999999918e-02,-3.943938000000000166e-01,-1.605232753992290318e-02
3.317549999999999666e-02,-2.640052999999999983e-01,-1.735863246390758827e-02
3.465950000000000281e-02,-1.753033999999999981e-01,-1.838797272153689863e-02
3.539790000000000297e-02,1.354949200000000076e+00,-1.890014579851352280e-02
3.574730000000000268e-02,-5.818446999999999925e-01,-1.914249855189337560e-02
3.734969999999999957e-02,-2.903381999999999907e-01,-2.025396406996967172e-02
3.783999999999999864e-02,-3.081057999999999852e-01,-2.059404865778348762e-02
3.835559999999999664e-02,-4.359200999999999770e-01,-2.095168197101365468e-02
4.191600000000000187e-02,-3.770608999999999766e-01,-2.342126623871125524e-02
4.191600000000000187e-02,-3.675100000000000033e-01,-2.342126623871125524e-02
4.227059999999999845e-02,-1.206219999999999931e-01,-2.366722584474583585e-02
4.275770000000000265e-02,-2.489397000000000137e-01,-2.400509083092587995e-02
4.516459999999999919e-02,-6.813105000000000411e-01,-2.567457807222510088e-02
4.529529999999999668e-02,1.489888399999999891e+00,-2.576523492645142396e-02
4.557019999999999821e-02,-4.084683000000000064e-01,-2.595591257929666731e-02
4.560870000000000202e-02,-7.351299999999999848e-03,-2.598261716145211855e-02
4.766750000000000154e-02,-2.834155999999999898e-01,-2.741065336253521376e-02
5.049900000000000222e-02,1.261095700000000042e+00,-2.937465399560615711e-02
5.049900000000000222e-02,1.924517500000000103e+00,-2.937465399560615711e-02
5.075090000000000157e-02,5.293640000000000151e-02,-2.954937826170917284e-02
5.182210000000000288e-02,-5.009890999999999650e-01,-3.029238990859081659e-02
5.280930000000000346e-02,-5.907843999999999873e-01,-3.097713701258780761e-02
5.432789999999999841e-02,-5.537125999999999992e-01,-3.203047671288165171e-02
5.473179999999999712e-02,-1.784284999999999899e-01,-3.231063205658523535e-02
5.532850000000000268e-02,-2.269932000000000061e-01,-3.272451839871966944e-02
5.665959999999999747e-02,-4.920286999999999855e-01,-3.364780331578873240e-02
5.744679999999999925e-02,-3.547176000000000218e-01,-3.419382531767940769e-02
6.012019999999999864e-02,-4.900753999999999944e-01,-3.604816375753525787e-02
6.020450000000000107e-02,-4.282434999999999992e-01,-3.610663638807311282e-02
6.084590000000000137e-02,-4.202177999999999747e-01,-3.655152779052815021e-02
6.099650000000000211e-02,-2.272683000000000064e-01,-3.665598779241419775e-02
6.103370000000000323e-02,-3.282552000000000247e-01,-3.668179066140605377e-02
6.279840000000000422e-02,-4.377937000000000078e-01,-3.790583159984167033e-02
6.381030000000000035e-02,-3.529204000000000230e-01,-3.860771125394887177e-02
6.405109999999999970e-02,1.157815299999999992e+00,-3.877473627688486635e-02
6.480640000000000012e-02,-4.172819999999999863e-01,-3.929863162498964391e-02
6.666550000000000253e-02,-4.346379000000000214e-01,-4.058815081161944865e-02
6.703399999999999637e-02,1.282391999999999976e+00,-4.084375181225038259e-02
6.738289999999999558e-02,-3.195855000000000223e-01,-4.108575775287498510e-02
6.827959999999999585e-02,-3.219073000000000073e-01,-4.170773174816878870e-02
6.910320000000000351e-02,-3.490022999999999875e-01,-4.227900171864279466e-02
6.965520000000000045e-02,-7.535851999999999551e-01,-4.266188300045643811e-02
7.017160000000000064e-02,-6.162914000000000447e-01,-4.302007121409521379e-02
7.077780000000000182e-02,-3.081427999999999945e-01,-4.344054699857961138e-02
7.182689999999999908e-02,-4.263380999999999976e-01,-4.416822952167852312e-02
7.309190000000000131e-02,-2.662128000000000272e-01,-4.504566579250136177e-02
7.421319999999999306e-02,-5.506645000000000012e-01,-4.582342807746062063e-02
7.644910000000000594e-02,1.182530599999999987e+00,-4.737430535645887481e-02
7.673829999999999540e-02,1.344499499999999959e+00,-4.757490185410466477e-02
7.700070000000000525e-02,-2.964242000000000266e-01,-4.775690918806820007e-02
7.780049999999999466e-02,1.420601100000000061e+00,-4.831167087139157101e-02
7.788029999999999953e-02,-4.350418999999999814e-01,-4.836702218713195139e-02
8.252610000000000501e-02,-3.076154999999999862e-01,-5.158946758396085880e-02
8.310410000000000019e-02,-5.071906000000000470e-01,-5.199038312904824544e-02
8.376649999999999374e-02,-3.824247000000000063e-01,-5.244984066722461341e-02
8.670339999999999991e-02,-4.453370999999999857e-01,-5.448694942910572298e-02
8.714800000000000324e-02,-8.157111000000000223e-01,-5.479533533108810195e-02
8.782239999999999491e-02,1.353231400000000084e+00,-5.526311637539075422e-02
8.959280000000000022e-02,1.336911399999999972e+00,-5.649111097923639746e-02
9.116670000000000329e-02,-5.192870000000000541e-01,-5.758280817026251858e-02
9.302879999999999483e-02,-4.096809000000000145e-01,-5.887440823342376256e-02
9.351210000000000078e-02,-6.501447999999999672e-01,-5.920963744266389411e-02
9.433139999999999581e-02,-5.008067999999999964e-01,-5.977792482344269909e-02
9.518269999999999509e-02,-3.124422000000000033e-01,-6.036840822055847267e-02
9.556900000000000117e-02,1.636173199999999994e+00,-6.063635575527678151e-02
9.640920000000000045e-02,-4.360756000000000077e-01,-6.121913990922581150e-02
9.640920000000000045e-02,-6.251468999999999498e-01,-6.121913990922581150e-02
9.708920000000000050e-02,1.651453800000000083e+00,-6.169080525638744733e-02
9.793659999999999866e-02,-4.281709000000000209e-01,-6.227858351401210912e-02
9.813969999999999638e-02,1.352584400000000020e+00,-6.241945885520104598e-02
9.871180000000000232e-02,-3.402596999999999983e-01,-6.281628200977633358e-02
9.924199999999999688e-02,-2.330580999999999903e-01,-6.318404225546034314e-02
1.000690999999999942e-01,-3.915414999999999868e-01,-6.375773991522121209e-02
1.004652000000000045e-01,-7.163502000000000480e-01,-6.403248497994286359e-02
1.019565999999999945e-01,-1.638444000000000011e-01,-6.506695806635008628e-02
1.022390999999999994e-01,-2.427506000000000108e-01,-6.526290727307534900e-02
1.031378000000000017e-01,-2.125080000000000024e-01,-6.588626851939036189e-02
1.051375999999999977e-01,1.301322099999999926e+00,-6.727338081535196024e-02
1.057185999999999959e-01,-3.491099999999999759e-01,-6.767637723697091101e-02
1.058126999999999956e-01,-4.857548999999999895e-01,-6.774164739751202535e-02
1.068882000000000027e-01,-5.876183999999999852e-01,-6.848764163408911643e-02
1.084093000000000001e-01,-8.662372999999999879e-01,-6.954271539815899683e-02
1.087687999999999988e-01,-7.496017999999999848e-01,-6.979207376919521755e-02
1.094296000000000019e-01,-3.994442999999999744e-01,-7.025042150655462503e-02
1.094732999999999956e-01,-6.248344999999999594e-01,-7.028073294136484572e-02
1.118876000000000037e-01,4.547840000000000216e-02,-7.195535301144206919e-02
1.131255000000000038e-01,-3.364500999999999742e-01,-7.281399203092947525e-02
1.145024000000000042e-01,-3.898043999999999953e-01,-7.376904499638080315e-02
1.166196000000000038e-01,-8.084765000000000423e-01,-7.523758892727870629e-02
1.166379000000000027e-01,1.287935599999999958e+00,-7.525028227412154658e-02
1.179029000000000049e-01,-4.507068000000000185e-01,-7.612771854494422563e-02
1.186375999999999958e-01,1.420585800000000010e+00,-7.663732520753201161e-02
1.201287000000000049e-01,-4.996450000000000058e-01,-7.767159020628604249e-02
1.210443999999999964e-01,-4.244153999999999982e-01,-7.830674308628010616e-02
1.235178999999999999e-01,-6.048928999999999556e-01,-8.002242578658061434e-02
1.240698999999999969e-01,1.445319000000000020e+00,-8.040530706839417452e-02
1.246324999999999933e-01,1.541061299999999967e+00,-8.079554078061947087e-02
1.249677000000000010e-01,-5.041158000000000028e-01,-8.102804405174970914e-02
1.284760000000000069e-01,1.241743700000000006e+00,-8.346149043034864490e-02
1.315323999999999938e-01,-2.400770999999999877e-01,-8.558148744073809655e-02
1.334344000000000086e-01,-2.828101000000000087e-01,-8.690076316176982563e-02
1.334344000000000086e-01,-1.123790999999999957e-01,-8.690076316176982563e-02
1.334344000000000086e-01,-1.519659999999999934e-02,-8.690076316176982563e-02
1.356999999999999873e-01,-3.958102000000000009e-01,-8.847224111843068894e-02
1.362657999999999925e-01,-5.405417000000000138e-01,-8.886469443228958709e-02
1.388514999999999888e-01,-2.932746999999999993e-01,-9.065820191487185264e-02
1.431231000000000031e-01,-4.115670000000000162e-01,-9.362109264565972311e-02
1.436055999999999999e-01,-8.935777000000000303e-01,-9.395576695449131543e-02
1.451633999999999980e-01,-4.647349000000000063e-01,-9.503629677479787097e-02
1.456288000000000027e-01,-3.485707000000000111e-01,-9.535911008739934858e-02
1.464734000000000036e-01,-8.385979999999999823e-02,-9.594494619359471288e-02
1.476728999999999958e-01,-6.341305000000000414e-01,-9.677694999347752347e-02
1.480883000000000060e-01,-5.602576000000000223e-01,-9.706508203055252970e-02
1.501315000000000011e-01,-7.606121999999999606e-01,-9.848229767367126797e-02
1.505129000000000050e-01,-1.361495000000000066e-01,-9.874684644338807549e-02
1.530573000000000072e-01,-6.408939000000000163e-01,-1.005117071923853217e-01
1.549723000000000073e-01,-4.126092000000000093e-01,-1.018400000450538356e-01
1.564234999999999931e-01,-7.134873999999999938e-01,-1.028465893859376173e-01
1.567911999999999917e-01,-3.048073000000000032e-01,-1.031016354861601508e-01
1.576237000000000055e-01,-4.960829999999999962e-01,-1.036790787236779449e-01
1.576237000000000055e-01,-5.620665000000000244e-01,-1.036790787236779449e-01
1.589045000000000041e-01,-6.842376000000000014e-01,-1.045674742775671157e-01
1.622271999999999881e-01,1.516934599999999911e+00,-1.068721837614113601e-01
1.636585000000000123e-01,-4.244010999999999756e-01,-1.078649699546355839e-01
1.636585000000000123e-01,-6.942298999999999554e-01,-1.078649699546355839e-01
1.645183000000000062e-01,1.605662600000000051e+00,-1.084613491685910147e-01
1.683669999999999889e-01,-3.635104000000000113e-01,-1.111309056709748333e-01
1.711544999999999872e-01,-5.015604999999999647e-01,-1.130643867815824821e-01
1.740893000000000024e-01,-5.577315999999999940e-01,-1.151000389298912491e-01
1.741435000000000066e-01,-1.919339999999999935e-01,-1.151376334325621698e-01
1.744344999999999923e-01,-6.887081000000000452e-01,-1.153394784561268677e-01
1.783407999999999938e-01,-6.047603999999999758e-01,-1.180489877879175031e-01
1.791887000000000063e-01,-4.788182999999999745e-01,-1.186371128582975470e-01
1.794936000000000031e-01,-5.106260000000000243e-01,-1.188485992764585913e-01
1.816521000000000108e-01,-3.785548000000000246e-01,-1.203457899409416249e-01
1.831502000000000130e-01,-5.054321999999999981e-01,-1.213849103182694650e-01
1.831502000000000130e-01,-5.423683000000000254e-01,-1.213849103182694650e-01
1.834172000000000025e-01,1.716480000000000006e+00,-1.215701083295814694e-01
1.843233999999999984e-01,-2.654099999999999793e-01,-1.221986717672253475e-01
1.849085000000000034e-01,1.330147699999999933e+00,-1.226045120534376143e-01
1.851035000000000041e-01,1.283679900000000096e+00,-1.227397690279912884e-01
1.851676999999999906e-01,-4.939794000000000129e-01,-1.227842997857674645e-01
1.895633999999999930e-01,-4.717412000000000272e-01,-1.258332694424122988e-01
1.896112000000000075e-01,1.403955199999999959e+00,-1.258664247418157522e-01
1.899339999999999917e-01,1.461247799999999986e+00,-1.260903270566154644e-01
1.899339999999999917e-01,9.340800000000000214e-01,-1.260903270566154644e-01
1.901380000000000015e-01,1.122033700000000023e+00,-1.262318266607639627e-01
1.907314999999999983e-01,-7.359932999999999614e-01,-1.266434934012645730e-01
1.927444000000000102e-01,-3.426719999999999766e-01,-1.280396921914141728e-01
1.943363999999999925e-01,-1.604978999999999989e-01,-1.291439440041808884e-01
1.946209999999999885e-01,-5.474244000000000332e-01,-1.293413498244782855e-01
1.946465000000000001e-01,-2.852056000000000036e-01,-1.293590372749968131e-01
1.965191000000000021e-01,-4.166991999999999918e-01,-1.306579204060187571e-01
1.983865999999999963e-01,1.236374099999999920e+00,-1.319532660469370511e-01
2.016750999999999960e-01,-3.200636000000000037e-01,-1.342342535383210245e-01
2.029254000000000058e-01,-3.447175000000000100e-01,-1.351014935141389428e-01
2.045898999999999912e-01,-4.860766999999999727e-01,-1.362560331764191557e-01
2.050086000000000130e-01,-1.847340000000000093e-01,-1.365464541776789942e-01
2.072954999999999937e-01,1.047045400000000015e+00,-1.381327063577141856e-01
2.075981000000000076e-01,1.401572800000000063e+00,-1.383425974372010925e-01
2.086420999999999970e-01,-7.489919000000000437e-01,-1.390667424701964583e-01
2.089332999999999885e-01,-5.115178000000000225e-01,-1.392687262188632979e-01
2.095815000000000039e-01,-3.670320999999999723e-01,-1.397183342747901347e-01
2.107228999999999908e-01,-3.755374000000000212e-01,-1.405100384325110585e-01
2.176754999999999940e-01,-6.005188000000000192e-01,-1.453325391570348124e-01
2.178390000000000049e-01,-3.959343000000000168e-01,-1.454459469280069139e-01
2.179966999999999877e-01,-3.978132999999999808e-01,-1.455553316710177236e-01
2.183151000000000119e-01,-7.386236999999999941e-01,-1.457761820335710390e-01
2.183151000000000119e-01,-3.736150999999999778e-01,-1.457761820335710390e-01
2.219086999999999865e-01,1.285450600000000110e+00,-1.482687946682183233e-01
2.223836999999999897e-01,1.489422800000000047e+00,-1.485982667857209394e-01
2.247650999999999955e-01,-4.671255999999999742e-01,-1.502500665765014731e-01
2.248706000000000038e-01,-3.833930999999999867e-01,-1.503232440678626547e-01
2.272049999999999903e-01,-5.041632999999999809e-01,-1.519424434596482743e-01
2.285715000000000108e-01,-3.704307000000000016e-01,-1.528902827197899383e-01
2.303023999999999905e-01,-7.090902000000000038e-01,-1.540908791159695812e-01
2.319971999999999868e-01,-2.393073000000000006e-01,-1.552664356312189187e-01
2.335032999999999970e-01,1.409873600000000060e+00,-1.563111050126309853e-01
2.350038999999999878e-01,-1.060358700000000098e+00,-1.573519594537350630e-01
2.358097000000000110e-01,-8.852700999999999487e-01,-1.579108828901216177e-01
2.388840999999999881e-01,-7.147075999999999985e-01,-1.600433651597007456e-01
2.388840999999999881e-01,-4.751246000000000080e-01,-1.600433651597007456e-01
2.396794999999999898e-01,-5.410785000000000178e-01,-1.605950748907778725e-01
2.414428000000000130e-01,-5.107661000000000007e-01,-1.618181447534986217e-01
2.416551999999999867e-01,1.492025399999999946e+00,-1.619654708119356856e-01
2.419933999999999974e-01,-3.625153999999999876e-01,-1.622000549595974672e-01
2.431853999999999960e-01,-4.432096999999999842e-01,-1.630268565681514958e-01
2.452218999999999927e-01,1.120397499999999935e+00,-1.644394249203495750e-01
2.452441999999999955e-01,-3.066550000000000109e-01,-1.644548927692344176e-01
2.458732999999999891e-01,1.358137200000000044e+00,-1.648912525779099858e-01
2.466022999999999965e-01,-3.204252000000000211e-01,-1.653969055750877659e-01
2.504854000000000247e-01,1.030207099999999931e+00,-1.680903227950340528e-01
2.509449000000000263e-01,-5.008126000000000522e-01,-1.684090437171233690e-01
2.518247000000000124e-01,-7.032538000000000400e-01,-1.690192954412893800e-01
2.521405999999999925e-01,-4.899494999999999822e-01,-1.692384117400663190e-01
2.545715000000000061e-01,-4.224446000000000034e-01,-1.709245459936181710e-01
2.581883999999999846e-01,-5.506583000000000450e-01,-1.734333201026608262e-01
2.597450000000000037e-01,1.401450499999999932e+00,-1.745130175723548782e-01
2.602166000000000201e-01,-3.938924999999999788e-01,-1.748401313631217091e-01
2.615623999999999727e-01,-5.963952000000000142e-01,-1.757736125751952760e-01
2.634083999999999870e-01,-4.579394999999999993e-01,-1.770540452676370724e-01
2.648511000000000060e-01,-1.997124000000000121e-01,-1.780547387916815161e-01
2.655019000000000129e-01,-3.177356000000000069e-01,-1.785061502739356543e-01
2.664974999999999983e-01,-6.140465000000000506e-01,-1.791967238322212108e-01
2.676393000000000244e-01,1.136789599999999956e+00,-1.799887054401463349e-01
2.676393000000000244e-01,1.303916499999999923e+00,-1.799887054401463349e-01
2.708695999999999882e-01,1.450790999999999942e+00,-1.822293239268173992e-01
2.712210999999999927e-01,-5.889758000000000493e-01,-1.824731332937694073e-01
2.726828000000000030e-01,-8.587614000000000081e-01,-1.834870057025139445e-01
2.734400000000000164e-01,-7.934284000000000336e-01,-1.840122189390885066e-01
2.747856000000000187e-01,-2.385882000000000003e-01,-1.849455614260601954e-01
2.753129000000000270e-01,1.239249100000000103e+00,-1.853113101577637534e-01
2.768796000000000035e-01,1.185336399999999957e+00,-1.863980132451139027e-01
2.778411000000000075e-01,-5.305803000000000047e-01,-1.870649341734903492e-01
2.778905999999999876e-01,-7.868330999999999520e-01,-1.870992686362616952e-01
2.787998999999999894e-01,1.179206299999999930e+00,-1.877299823129883194e-01
2.787998999999999894e-01,9.602500000000000480e-01,-1.877299823129883194e-01
2.792634999999999978e-01,-7.451025000000000009e-01,-1.880515470996707017e-01
2.809432000000000040e-01,-2.953181999999999752e-01,-1.892166298697112448e-01
2.832183999999999813e-01,-6.067721000000000364e-01,-1.907947666312732049e-01
2.841536000000000062e-01,-9.272664000000000462e-01,-1.914434452087226401e-01
2.859126000000000167e-01,-6.900129000000000401e-01,-1.926635324817482231e-01
2.859654999999999836e-01,1.672967499999999941e+00,-1.927002252712553820e-01
2.863743000000000261e-01,-4.179915000000000158e-01,-1.929837793799607792e-01
2.875921000000000172e-01,-6.664755999999999458e-01,-1.938284765266863607e-01
2.876156000000000268e-01,-6.337987000000000481e-01,-1.938447767261839427e-01
2.879826999999999804e-01,-1.159509999999999985e-01,-1.940994066511001204e-01
2.891198999999999852e-01,-1.685248000000000024e-01,-1.948881975816769974e-01
2.891622999999999832e-01,1.334039100000000033e+00,-1.949176073033236090e-01
2.903959999999999875e-01,-8.693003999999999731e-01,-1.957733330956666074e-01
2.910281000000000118e-01,-2.686319999999999819e-01,-1.962117737808739548e-01
2.918104000000000253e-01,-8.547061000000000242e-01,-1.967543970177630108e-01
2.923829000000000011e-01,-4.233256000000000241e-01,-1.971514976225424431e-01
2.960650000000000226e-01,-6.253733999999999682e-01,-1.997054961148718166e-01
2.965096999999999872e-01,-4.077573999999999921e-01,-2.000139513794053359e-01
2.965096999999999872e-01,-1.825546000000000113e-01,-2.000139513794053359e-01
2.998203999999999869e-01,1.082951199999999892e+00,-2.023103373571231156e-01
3.017874999999999863e-01,-3.787802000000000113e-01,-2.036747680988903741e-01
3.033799999999999830e-01,-6.219913999999999721e-01,-2.047793667244122984e-01
3.033799999999999830e-01,-5.581738000000000532e-01,-2.047793667244122984e-01
3.042233999999999772e-01,-4.914401999999999937e-01,-2.053643704799948122e-01
3.059559000000000029e-01,-6.687999000000000027e-01,-2.065660766769913670e-01
3.061864000000000252e-01,-1.925467999999999902e-01,-2.067259573571689768e-01
3.084650999999999921e-01,-7.127251000000000003e-01,-2.083065218080178693e-01
3.090303999999999829e-01,-4.681933999999999818e-01,-2.086986283091214756e-01
3.091557999999999806e-01,1.008609700000000053e+00,-2.087856089481422706e-01
3.111015999999999782e-01,-5.500747000000000275e-01,-2.101352654665351039e-01
3.115230999999999972e-01,-6.844128000000000434e-01,-2.104276286192242884e-01
3.115230999999999972e-01,-2.080683999999999867e-01,-2.104276286192242884e-01
3.121974000000000138e-01,-3.143871999999999778e-01,-2.108953403009759253e-01
3.144612999999999992e-01,1.257654499999999897e+00,-2.124656390942689932e-01
3.145603000000000149e-01,-4.079736999999999947e-01,-2.125343080198116852e-01
3.152480999999999756e-01,1.170777699999999921e+00,-2.130113836459554821e-01
3.159754000000000174e-01,-5.272567999999999699e-01,-2.135158574797653142e-01
3.170209999999999972e-01,-4.361924999999999830e-01,-2.142411123135773421e-01
3.175119000000000136e-01,-4.627078000000000024e-01,-2.145816130766974306e-01
3.187163000000000079e-01,1.179078999999999988e+00,-2.154170156415819437e-01
3.203722999999999987e-01,-3.911685999999999774e-01,-2.165656594870228047e-01
3.223590000000000066e-01,-4.299834000000000156e-01,-2.179436852887964293e-01
3.266858000000000262e-01,-8.100026000000000170e-01,-2.209448641477655961e-01
3.268803000000000125e-01,-5.056821999999999706e-01,-2.210797743095640755e-01
3.272167999999999743e-01,1.199783599999999950e+00,-2.213131792938579923e-01
3.272474000000000216e-01,-6.753168000000000504e-01,-2.213344042344803642e-01
3.288826999999999723e-01,1.370219499999999924e+00,-2.224686900318529614e-01
3.296863999999999906e-01,-8.153719999999999857e-01,-2.230261568546674789e-01
3.301039000000000057e-01,1.080026600000000059e+00,-2.233157455053146612e-01
3.307236000000000065e-01,-8.135076999999999448e-01,-2.237455852341911355e-01
3.315301999999999971e-01,-7.016694999999999460e-01,-2.243050635709861185e-01
3.331279999999999797e-01,1.034438600000000097e+00,-2.254133384117138206e-01
3.339291999999999816e-01,-9.796435000000000004e-01,-2.259690711707520727e-01
3.358629000000000198e-01,-4.509678999999999771e-01,-2.273103348204675023e-01
3.363763000000000170e-01,-6.331314999999999582e-01,-2.276664421575745612e-01
3.373126000000000180e-01,-5.768640999999999908e-01,-2.283158837230855054e-01
3.387238000000000193e-01,-4.217680999999999791e-01,-2.292947280435480573e-01
3.388745000000000229e-01,-5.942131999999999969e-01,-2.293992574079852520e-01
3.392550999999999761e-01,9.863051999999999930e-01,-2.296632512772936452e-01
3.393279000000000156e-01,-4.798083000000000209e-01,-2.297137472144603898e-01
3.406565999999999761e-01,1.244911300000000054e+00,-2.306353674303040502e-01
3.416583000000000259e-01,-5.616809000000000385e-01,-2.313301721042038406e-01
3.439074999999999771e-01,-5.472002999999999728e-01,-2.328902746024920922e-01
3.447802999999999840e-01,1.101656100000000027e+00,-2.334956709480842940e-01
3.448533999999999766e-01,-3.829118000000000244e-01,-2.335463749729040916e-01
3.448533999999999766e-01,-3.238753999999999800e-01,-2.335463749729040916e-01
3.471249000000000140e-01,-7.500308999999999449e-01,-2.351219453200772969e-01
3.480519999999999725e-01,1.290558799999999895e+00,-2.357650055308913861e-01
3.488499999999999934e-01,-5.345746000000000109e-01,-2.363185186882958699e-01
3.502614000000000005e-01,-5.213598000000000399e-01,-2.372975017338604109e-01
3.504808999999999841e-01,1.012586900000000067e+00,-2.374497525334222092e-01
3.518998999999999877e-01,-4.187919999999999976e-01,-2.384340071328669153e-01
3.523978999999999862e-01,-4.471285999999999872e-01,-2.387794326371116826e-01
3.530861000000000138e-01,-4.737989000000000228e-01,-2.392567857134598186e-01
3.536864000000000119e-01,-5.986534000000000022e-01,-2.396731691074320270e-01
3.543369000000000102e-01,-2.952683999999999864e-01,-2.401243725020330844e-01
3.607796999999999810e-01,-7.201235000000000275e-01,-2.445932629412875814e-01
3.608163999999999816e-01,-6.203081999999999763e-01,-2.446187189975241871e-01
3.611081999999999903e-01,-4.260690999999999784e-01,-2.448211189214972994e-01
3.611770999999999732e-01,-7.410864999999999814e-01,-2.448689097191729669e-01
3.629898999999999765e-01,-5.858989999999999476e-01,-2.461263140446652287e-01
3.637612000000000068e-01,-8.528240000000000265e-01,-2.466613074009383344e-01
3.638137000000000176e-01,-5.562023999999999857e-01,-2.466977227402414041e-01
3.638137000000000176e-01,-7.563651999999999598e-01,-2.466977227402414041e-01
3.644537999999999944e-01,-2.784524999999999917e-01,-2.471417124295327283e-01
3.650739000000000067e-01,-6.307690999999999715e-01,-2.475718296086135972e-01
3.658210000000000073e-01,-8.025826999999999822e-01,-2.480900372275318955e-01
3.658560000000000145e-01,-7.802839000000000302e-01,-2.481143141204004976e-01
3.673133000000000092e-01,-6.214863999999999944e-01,-2.491251345768985270e-01
3.681589000000000111e-01,-6.633092000000000432e-01,-2.497116643086043919e-01
3.682370999999999839e-01,-6.909081000000000250e-01,-2.497659058235278950e-01
3.686060999999999921e-01,-4.164326999999999890e-01,-2.500218536369142042e-01
3.689571999999999852e-01,1.541281300000000076e+00,-2.502653855536619565e-01
3.698620000000000241e-01,-6.287831000000000392e-01,-2.508929779155910644e-01
3.701172999999999824e-01,-7.437517999999999629e-01,-2.510700605084298931e-01
3.705794000000000032e-01,-7.570966999999999558e-01,-2.513905848568466772e-01
3.710656999999999983e-01,1.239706900000000056e+00,-2.517278949426182688e-01
3.716655999999999849e-01,1.344254499999999908e+00,-2.521440008863864435e-01
3.749013999999999958e-01,-4.541671999999999931e-01,-2.543884343133653303e-01
3.754333999999999727e-01,-2.845702999999999983e-01,-2.547574430849682825e-01
3.761050000000000226e-01,-7.054057999999999717e-01,-2.552232819778414430e-01
3.772924000000000277e-01,-7.984866000000000463e-01,-2.560468929090470303e-01
3.773336999999999941e-01,-4.740164000000000044e-01,-2.560755396426319108e-01
3.794332000000000260e-01,-5.124066000000000454e-01,-2.575318064019936348e-01
3.825974999999999793e-01,-6.953038000000000274e-01,-2.597266456049694971e-01
3.829798999999999842e-01,-3.913454000000000099e-01,-2.599918880001969579e-01
3.833851999999999816e-01,1.285157899999999964e+00,-2.602730144196154782e-01
3.850095000000000045e-01,-6.815624000000000127e-01,-2.613996703363724028e-01
3.862025000000000041e-01,1.247489099999999906e+00,-2.622271655704369042e-01
3.868709000000000175e-01,1.343473600000000046e+00,-2.626907848616763519e-01
3.881488000000000160e-01,-8.017667000000000543e-01,-2.635771689015850017e-01
3.931502000000000052e-01,-4.737113000000000018e-01,-2.670462675299590805e-01
3.947954000000000185e-01,-4.829886999999999930e-01,-2.681874202198861190e-01
3.959303000000000128e-01,-6.900300000000000322e-01,-2.689746158117887753e-01
3.959869999999999779e-01,-6.353828000000000253e-01,-2.690139443782357809e-01
3.977330000000000032e-01,-6.545771000000000228e-01,-2.702250145196245512e-01
3.977422999999999931e-01,1.203264300000000064e+00,-2.702314652368724146e-01
3.986235000000000195e-01,-6.020619999999999861e-01,-2.708426880367530987e-01
3.990923000000000109e-01,-4.107201999999999797e-01,-2.711678596760903615e-01
4.001061000000000201e-01,-7.500090999999999841e-01,-2.718710572186675556e-01
4.010653000000000135e-01,-6.646632000000000096e-01,-2.725363828083697260e-01
4.013195999999999986e-01,1.236613200000000079e+00,-2.727127717756979153e-01
4.016369000000000189e-01,1.083091100000000084e+00,-2.729328591501897772e-01
4.018554999999999766e-01,-6.918246000000000118e-01,-2.730844856867920001e-01
4.027197000000000138e-01,-5.684740000000000348e-01,-2.736839168529937028e-01
4.027229999999999976e-01,-6.185861999999999750e-01,-2.736862058171783962e-01
4.030685999999999991e-01,-5.272961999999999927e-01,-2.739259227936183261e-01
4.033398999999999734e-01,-8.500864999999999672e-01,-2.741141033946255523e-01
4.053962999999999872e-01,-6.538146999999999709e-01,-2.755404748944832449e-01
4.085074000000000205e-01,1.568484599999999896e+00,-2.776984132202988675e-01
4.087908000000000097e-01,-8.160724999999999785e-01,-2.778949866899836363e-01
4.104582999999999982e-01,-1.093605900000000020e+00,-2.790516072287954619e-01
4.111080999999999763e-01,1.264001300000000105e+00,-2.795023250855389607e-01
4.142336999999999825e-01,-6.562073999999999963e-01,-2.816703209812575492e-01
4.148008000000000250e-01,-6.629494999999999694e-01,-2.820636760082801398e-01
4.163969000000000142e-01,1.225917600000000052e+00,-2.831707716856399770e-01
4.168823999999999863e-01,1.168556499999999998e+00,-2.835075268710031682e-01
4.188260999999999790e-01,-5.196112999999999982e-01,-2.848557267758239364e-01
4.192251000000000172e-01,-5.342713000000000045e-01,-2.851324833545261783e-01
4.206572000000000089e-01,-3.424228999999999745e-01,-2.861258244481588164e-01
4.226464999999999805e-01,-5.300036000000000191e-01,-2.875056536762597981e-01
4.248930000000000207e-01,-6.152499999999999636e-01,-2.890638833856696843e-01
4.263517000000000001e-01,1.069004000000000065e+00,-2.900756749178825533e-01
4.265790999999999888e-01,9.919527000000000205e-01,-2.902334053589775142e-01
4.316381000000000245e-01,1.336027899999999935e+00,-2.937424568167580907e-01
4.328458000000000028e-01,-1.044294199999999950e+00,-2.945801483458274084e-01
4.348505999999999760e-01,-9.630689000000000055e-01,-2.959707287693416067e-01
4.376981999999999817e-01,1.113183199999999928e+00,-2.979458967731322128e-01
4.430929000000000118e-01,-4.641488999999999754e-01,-3.016877983147983056e-01
4.430929000000000118e-01,-4.945134999999999947e-01,-3.016877983147983056e-01
4.432540999999999842e-01,-8.513247999999999927e-01,-3.017996107470960476e-01
4.443661999999999890e-01,7.333243999999999874e-01,-3.025709916773585695e-01
4.445983000000000018e-01,-6.476695000000000091e-01,-3.027319821583530635e-01
