num_parents,true_split,found_split,score_diff,true_score_diff,per_intv,parent_intv,cc_ari,gmm_ari,gmm_ari_res,kmeans_ari,kmeans_ari_res,spectral_ari,spectral_ari_res
4,1,1,1444,942,25.4,0,0.50430764259437,0.0400159671596587,0.2994403663056908,0.0131592352677619,0.0084951633017344,-0.0009582905308093,-0.0009534675121986
4,1,1,6945,6863,35.92,0,0.1935717124392797,0.0117126193936512,0.5059622674088753,0.0006890019659997,0.3471583042152903,0.0023100992969994,0.5013750447884665
2,1,1,3842,3522,26.36,0,0.6238089019070368,0.1288915152373952,0.5193069826476564,4.538105796444002e-05,0.0191050115191628,-0.0001261131126878,-0.0006949530292652
1,1,1,280,880,23.92,0,0.4840201362150593,-0.0005413295067797,0.7128290090054792,-0.0258786399667374,0.714663554749443,-0.034449199606334,-0.0602354492846464
2,1,1,626,342,24.52,0,0.6589437050198674,0.2446581411409757,0.5720442123063172,0.0004407402990699,0.0416451924125129,0.0004801785252758,-0.047150851832731
3,1,1,1214,565,49.64,0,0.0001252828570351,-0.0129369841916163,0.0514474853757333,0.0049817258082022,-1.763967085624756e-05,0.0041014632838837,-0.0001930102730017
1,1,1,1892,2332,27.68,0,0.3550490376646465,0.0016749110261794,0.6223194784011943,-0.0205095892548459,0.6612878467074844,-0.0162051791758864,0.0152739756090518
4,1,1,1017,969,43.56,1,0.0739862017401341,0.0286911931959858,0.1848837325842226,0.0400218813083774,0.0150303506098511,0.0493835042768509,-0.0019508186569818
3,1,1,3967,3891,27.24,0,0.3991465842044217,-0.0002468468307622,0.4849023637270408,0.0033073382432779,0.2922495414834896,0.0027168634414252,0.0138843997636893
2,1,1,3459,3267,22.16,0,0.8337092356074451,0.0003910724556381,0.5662231019663949,0.0164958935582492,-0.0008384375425718,-0.0054989749983259,1.5924465611382815e-05
3,1,1,2793,2757,25.36,0,0.6223634283828616,0.0721397651982151,0.5096530485309138,0.0466860498003235,0.0113781542262219,0.0407743836567346,-0.0002321869404411
2,1,1,668,1427,39.04,0,0.0131039122874681,-0.0003125813576839,0.2818329490384412,-0.0042360328219764,0.1068370737802967,0.0009261500977697,0.0415685875496775
4,1,1,1977,2270,23.96,1,0.5494374502654455,-0.0089830515270041,0.4656867091666837,0.0167687498192701,0.5019371782681136,0.0049669019152176,0.015602099782161
5,1,1,1483,592,32.76,0,0.3777225178131466,0.0054900131024088,0.3090732419171352,0.001812084628196,-0.0007954394604559,-0.0004339261464367,0.0131526900432605
1,1,1,1559,2111,49.28,1,0.0222968346038959,0.0436954150413219,0.296398316213831,0.003818734242597,0.3381236647030352,0.0118511737949373,0.3038613873404476
1,1,1,1527,1475,23.200000000000003,0,0.7420525395882845,-0.0002560735686769,0.5308354088146555,0.0031840754673517,-0.0001395262146786,-0.0019621546479037,0.1468605178727265
2,1,1,1625,1813,31.480000000000004,0,0.2331899804813527,-0.0002683502303396,0.5042712607796296,-0.000252479749676,0.4456927809473175,0.001231877226035,0.5161298730320014
1,1,1,345,465,48.68,0,0.0014298951653009,0.3414061232606566,0.1143437850317354,0.0011267554539806,-0.000344861340638,-0.0013873280520324,0.0014417205883873
1,1,1,1128,1624,45.76,0,0.001256537181355,0.3995112764089656,0.0309816759916886,-0.0002468468307622,0.0002437183082572,-0.0002526727576144,0.1625281136900632
3,1,1,1155,1293,27.52,1,0.4559112359087483,0.0901585400407443,0.1870889223773179,0.068425224558253,0.0493483497945341,0.0642228535483115,0.0193377866053155
3,1,1,3950,4567,32.12,0,0.2518291453942348,0.0249021583218924,0.5952115986352094,-0.0019288335631996,0.4658072362655895,-0.0003284166906186,0.2096604877054284
3,1,1,3643,3331,36.0,0,0.23549398032455,0.0091434578812303,0.3704580242519225,-0.0003079621372674,0.0716213161485852,-0.0013885345565215,0.0032931084041697
1,1,1,1580,1487,22.6,0,0.7454250684489814,-0.0003225635296989,0.6396649790037344,-0.0003149168514126,0.0039996925093223,-0.0002920949035724,0.018964401229204
1,1,1,8992,8824,22.68,0,0.7393105059025868,0.3862257960364521,0.6436362077069427,0.0006160237539919,0.0091889044369477,0.0007597375327678,-0.000252479749676
3,1,1,2506,2228,34.52,0,0.1682421185120055,0.0300733946386158,0.5193841947181556,0.0296891417324911,0.3997501598889696,0.0288029514281678,0.1809157570930092
4,1,1,4,30,26.68,0,0.6246916763816579,0.0090942640690444,0.5706681758631198,-0.007773396637244,0.2060342633088594,-0.0109529350753496,0.0973976586342292
1,1,1,2629,2642,20.96,0,0.872628344951176,-0.0539178644529868,0.7225326169838002,0.0152498973905799,0.1619349818913954,0.0039769358291227,-0.0017560995190028
4,1,1,3905,3704,22.88,0,0.7288268739204716,-0.0002867793913608,0.5604212666254933,-0.0003036483125862,0.0272667896575629,0.0014700695781712,0.0009368478853456
2,1,1,4609,4422,23.799999999999997,0,0.7170975180948467,-0.0087594260566151,0.5534487070286813,-0.0010079363542012,0.0014869377255863,0.0021826590997897,0.003840881218079
2,1,1,2792,3210,38.440000000000005,0,0.1439601459177063,0.0003863528432228,0.5775284899649237,0.0057834136952823,0.5677600346110135,0.0088998725227255,0.5288450116692668
1,1,1,6553,6377,20.72,0,0.8757796112648087,0.276663379811322,0.7353799871358817,0.0001826508573182,0.0110848346586295,2.038699516744524e-05,-0.0001123614789895
1,1,1,1798,3000,49.120000000000005,0,1.1036949641430104e-06,0.0030115462835211,0.0087573171013713,0.0010589905163754,-0.0002249658797564,-0.0004511260944569,-9.902912881464086e-05
1,1,1,1967,1982,21.959999999999997,0,0.8118710839448332,-0.0002708880717784,0.6935535186216109,-0.0002741692562248,0.0071191836802218,1.683657553133022e-05,-0.0002766307383679
6,1,1,5058,4578,49.559999999999995,0,-5.2936040174710234e-05,-0.0002790971692286,0.0624597420790268,0.0028297759353951,0.0058644218224204,-0.0051985984249235,0.0244549846994482
2,1,1,584,140,27.32,0,0.5662396371154869,-0.0586451209752941,0.4877197364137873,-0.000302238623178,0.0001635762556237,-0.0003434831695011,-0.0001388656165284
3,1,1,385,914,39.76,0,0.06586812165822,0.0172257962038594,0.4360359376155689,0.0073753337538559,0.3648546148372613,0.010778533723281,0.207291898088277
1,1,1,2908,3691,25.44,0,0.5109633072748416,0.0082824248048331,0.7532981926238832,-0.0373981952907116,0.7507353185359402,-0.0247226120899189,0.0724267114553545
5,1,1,4179,4384,23.84,0,0.7716966473047724,-0.0015404317748781,0.5864405620639954,-0.0001930160225037,0.1202014810046549,-0.0014236266867252,-0.06389197652424
2,1,1,1544,1891,43.2,0,0.0719875027155227,0.0041690947870405,0.5401593641996332,-0.0125761482379577,0.4323894421395138,0.0010127086153045,0.0226055010957299
1,1,1,9217,9326,20.16,0,0.8509842823246198,0.3217500933323646,0.7181723096646622,0.0023925080892555,7.4904933989308355e-06,0.0016574912632939,0.0986255704598322
2,1,1,3715,4216,37.28,0,0.110988239106636,0.0029130504066139,0.4773533263801661,0.0120786164460402,0.4805490733362386,0.0005347845791423,0.0225986705374993
2,1,1,1949,1974,21.959999999999997,0,0.7824540821641489,0.0496065282725768,0.6576384548667447,-0.0002893401320715,0.0063884733252943,-0.0002161189329739,0.1700747811128272
2,1,1,3026,3791,29.44,0,0.3668384819098405,0.0130776388888848,0.5005651023815652,0.0052472831599537,0.5366117584940876,0.0040241040646786,-0.0167209549549649
4,1,1,2939,2148,26.0,1,0.4089147655163793,-0.0111898630686074,0.2349691190784873,0.0032435234439388,0.0620003288591627,-0.0013261287722822,0.0114943876957329
1,1,0,-552,181,33.12,0,0.0,0.0402898312813789,0.6186603953341653,-0.019044826695259,0.6299845581649971,-0.0380120695854009,0.0659499467049134
4,1,1,2493,2741,21.28,0,0.6842638735224807,0.0893341017366531,0.6134468146885262,0.034630527579976,0.6089668692262836,-0.0143898588769903,0.0424134793706985
4,1,1,7564,7043,24.28,0,0.6999987445345538,0.0136117166599517,0.5879435073351662,0.0048903342608663,0.1089694197289743,0.0045042570403913,0.0328885332311264
2,1,1,2105,2783,27.44,0,0.3009882948361368,0.063912042792731,0.6122264129266148,-0.0064379573865003,0.5409693168334541,0.0066101628244391,-0.0043011698003249
2,1,1,1767,1700,22.2,0,0.7829262396862106,0.3291770786311524,0.6580481838529854,0.0008647977043021,0.0413311639209237,0.0001921340926225,0.0806190692349805
3,1,1,1905,2108,47.68,0,0.0008364854331604,-0.0190913274427377,0.0697422708592122,0.0060885251811528,0.0027910539991455,0.002892289232594,0.0016179832884806
1,1,1,2903,3966,27.24,0,0.4391291856600611,-0.003079739487319,0.686353075410477,-0.0316947696404663,0.7037325465751851,-0.0151862542215589,0.0951985943190875
4,1,1,1565,1229,41.16,1,0.0636508286951104,0.0338416560656875,0.211260216264144,0.0397000004172236,0.2116091307390326,0.6916623696809787,0.0075929642204813
3,1,1,2067,1673,23.52,0,0.7026581835678606,-0.0002690654907904,0.4896466703245079,0.0143716527937064,0.0008693996395573,0.0103748750838889,0.003153458766052
2,1,1,2859,4277,33.839999999999996,0,0.2399838688994753,0.0233457807718098,0.6402015104679251,0.0447547499967186,0.617806881546883,-0.0062065344572491,0.0433522199135165
3,1,1,4871,5184,22.68,0,0.7582621784853781,0.0693275912994399,0.5893654232667055,0.0455778502110357,0.0255386033613144,0.030763518712143,0.0003223867439496
2,1,1,1806,1765,22.16,0,0.8237570377176869,-0.000368787515006,0.4702911999681537,-0.008334542290868,0.0799388564587606,-0.0030683686352656,0.1241448447075924
5,1,1,1489,1678,45.2,0,0.0016182774807036,0.0961502728834646,0.0075517091016374,0.0008573552399251,0.0004814107469679,-6.883470066350378e-06,0.0037815033546141
2,1,1,2195,2502,23.64,0,0.7105884407257242,0.001376646821111,0.3788147161219118,0.0132406932123541,0.0002773110015904,0.0120474082884011,0.2238686034046494
1,1,1,2432,3010,33.879999999999995,1,0.1498085119000026,0.0615241826630322,0.1542885712749215,0.0145225399321042,0.1490309876671157,0.0136069869233143,0.1529951530526002
1,1,1,1241,2829,46.28,0,-0.0022467036960566,-0.0003073602001401,0.2229135199955173,0.0061727652094939,0.0006779706291454,-0.0022499212582144,0.0023328583557242
2,1,1,2620,2557,21.04,0,0.7920687209377762,0.0004329891522909,0.3486681224965421,0.0003512581091286,0.4134128988173542,0.0006849313671433,0.2552095676689662
1,1,1,6910,6913,21.72,0,0.8015781455315678,0.1626171077262316,0.6871220183395291,-0.0002542181533527,0.0002766532516104,-0.000243244100948,-0.0002782725391657
3,1,1,1125,1687,38.6,0,0.1278669482617217,9.212280289853024e-05,0.4357023798693909,-0.0017300457557784,0.4050488062785524,-0.0063797499326815,0.0160586116301986
3,1,1,4550,5590,32.96,0,0.2471347275127112,0.0285953475558605,0.6423416968737955,-0.0025993191657988,0.5913598539389088,-0.0011008027958419,0.0262065503921829
1,1,1,2820,2876,21.4,0,0.8208584869024674,-0.000291374681592,0.6956057840546861,-0.000315059907874,0.0024578306676255,-0.0003517971739958,0.0119982970032233
6,1,1,3819,3466,27.839999999999996,0,0.479161056057419,0.0109816582349403,0.5996445999447565,0.0010163599321083,0.4992057453502446,0.0064252503830676,0.0251684225001813
1,1,1,9658,9844,20.8,0,0.8383411835693777,0.2074667165195119,0.7233263024446037,0.0006355286103119,0.005350244699464,0.0008628001788405,0.0104557152014799
1,1,1,2614,2440,22.4,0,0.8076998530586992,-7.688923684859086e-05,0.681677671735462,-0.0002452798095115,0.0095310531275764,-0.0002560394421522,0.0605462011181374
1,1,1,4254,4303,21.28,0,0.7122711300482557,0.0040810850492827,0.6271624746839393,-0.0203455562604133,0.0537376986348834,-0.0190673303728482,-0.0143740032769794
1,1,1,4872,4855,21.88,0,0.7565207824837604,-0.0533527035313173,0.641410830529482,0.0042370081086298,0.0961479514137329,0.0004165410523069,0.0043632842190397
3,1,1,3812,3892,22.72,0,0.6822883861142585,0.1079426802936397,0.6496361546449055,-0.0036862727790467,0.3494174823601308,-0.0062263425146841,0.017369706817836
4,1,1,3283,3283,25.480000000000004,0,0.5794162800837857,-0.0001543100157525,0.3893794716320113,-0.0002892208848963,0.0029045364493237,-0.0020923522147926,-0.0270495641952286
5,1,1,4315,3982,30.12,0,0.3576911499713223,-0.0117666303360251,0.5118081207180153,-0.0010825757064682,0.3318120230265772,-0.0064815429679184,0.2729900428632362
2,1,1,5332,5137,23.200000000000003,0,0.5479086709554261,0.0007174183927102,0.3514266900317562,0.0342201093402992,0.0042304508407177,0.0361724470092436,0.0162374526431776
1,1,1,3193,4200,23.64,0,0.5024724550822104,0.0426361130939827,0.7126640892551874,-0.0324344558944073,0.7123886930084383,-0.0125222222461137,0.0763808482788467
1,1,1,2359,2298,20.64,0,0.7168398293781721,0.0011715246652162,0.6533571688750417,-0.0003773999533705,0.0104341128405068,0.0003930040495152,0.0063518171444452
1,1,1,1029,996,22.2,0,0.735041527535205,0.0019391758779595,0.5328778966580971,0.0006768735116767,-4.311979504873948e-05,0.0007171591740805,0.0010299245595948
1,1,1,294,180,23.28,0,0.6304039654255573,-5.925334628053745e-05,0.549593631817983,-0.00023113607651,0.0041188602687625,0.0008767691301488,0.1037529000743884
3,1,1,5489,5092,28.24,0,0.4561727327072082,-0.0024085043211747,0.5318951596729293,-0.0005647855387599,0.3059656622538934,-0.0013668189963899,-0.0377176097365885
1,1,1,5424,5732,24.52,0,0.5113354664581762,0.012920652014763,0.7269685699769255,-0.0380827873980196,0.7282783751170314,-0.0260577461572026,0.0840619469708231
5,1,1,2605,2454,47.84,0,0.0008038346408747,0.0067793320584005,0.0006777107795381,-0.0017671107849948,-6.578942377785196e-07,-0.0012296071063716,0.1506880670879605
2,1,1,1738,1801,33.0,1,0.2864364805802252,0.0541995334485989,0.4701769409088412,0.0527205155403126,0.5173999170079567,0.0743361303437456,0.0103014989288336
1,1,1,9064,9729,49.88,0,0.0002084392478859,0.3055191448906353,0.0145888110145829,0.0019350416587722,-0.0006709657662472,0.0003910724556381,0.000768170961887
1,1,0,-158,611,34.92,0,0.0,-0.0005317432648501,0.475863041751734,-0.0185513899577272,0.5149105594888035,-0.0270966800874761,0.3503448161958761
2,1,0,-121,203,22.08,0,0.0,-0.000839985948463,0.5589174470871576,-0.0054173292359236,0.2949098934517911,-0.0051306352768046,-0.0036744523742492
2,1,1,1694,2702,22.84,0,0.6304576329366889,0.0010901372820449,0.5862015277613606,0.0242338202701229,0.6037843189346361,0.3109902108446216,0.6511000370634302
1,1,1,236,790,32.92,0,0.2603615016730869,0.0396824239998035,0.5882926743361676,-0.0232680718133606,0.6085046440754559,-0.0418877850062226,0.0205068948287188
4,1,1,2216,1672,28.52,0,0.4926831730189332,0.0171905507457781,0.4778455054702522,0.0083967567536035,0.073365859950919,0.0184388542452803,0.012094011283897
2,1,1,4497,4422,23.24,0,0.6882582701974446,0.0704509227787423,0.5407563277854905,-0.0034408784782074,0.3698125789724869,-0.0024018472143987,0.0211441854547118
1,1,1,1721,2319,30.680000000000003,0,0.3005086554671778,-0.0006232084291782,0.6066485571317681,-0.0297120947387671,0.6154059391381447,-0.0224999302037904,0.1043093954561011
1,1,1,4211,4664,24.92,0,0.494649047600588,0.0135920596934541,0.7259262880761059,-0.0346275215425286,0.722212152442603,-0.0182670044271249,0.0623215797244094
1,1,1,1580,2065,26.0,0,0.4255866437526318,0.0147744585957493,0.6679422595433926,-0.0315288049585566,0.6994271600209201,-0.031133510042968,0.0724361442570878
3,1,1,2605,2472,18.16,1,0.5634707628927963,0.3652911092350957,0.2748084148577394,0.0375603317592882,0.2092634256942206,-0.041275188888719,0.006495468978274
2,1,1,9187,10071,33.2,0,0.207311165919856,0.0328337973285884,0.5685658671405959,0.04405927095436,0.5939882558068187,0.022625909078545,-0.0220354603463055
2,1,1,9936,10063,24.8,0,0.6321471377729079,-0.010570078574647,0.7398928211973305,-0.0196250482403638,0.7413983045718225,-0.004304643100493,0.1567891489005857
4,1,1,681,280,26.840000000000003,1,0.4279433862761793,-0.0046561255277899,0.4010521670790579,-0.007576560131556,0.2129065142417819,-0.0146017237823928,0.0267583154826092
5,1,1,5188,5025,27.12,0,0.4991378385699769,-0.0003687104444459,0.4182100776354917,-8.39315945147056e-06,0.0037669970459518,-0.0001178892136115,4.538105796444002e-05
2,1,1,6517,6108,21.4,0,0.6647058254012633,0.0004616331096433,0.4759603632663375,0.0107915046083042,0.0020175124774935,0.0104575440360214,0.0004616331096433
1,1,1,1771,2399,32.879999999999995,1,0.1477051449764757,0.0798430051503075,0.367867366302722,0.0236045230289695,0.111807255640667,0.0290198516333799,0.0019333980353439
2,1,1,4219,4073,21.32,0,0.667504734560732,1.683657553133022e-05,0.6120277747940409,-0.0002234900291151,0.0912713114239373,-0.0001787259567208,0.0771845790229727
1,1,1,5194,5046,21.44,0,0.654214352502174,0.4583222426838618,0.5212681921069919,0.0012945176571528,0.004732599067601,-7.89891359055537e-05,0.1038078287051458
2,1,1,2126,1726,28.12,0,0.384644304905557,0.0002969568379691,0.2989801328317743,0.0007895706299061,-9.597115046965936e-05,0.000440892951844,0.2245576336449989
3,1,1,568,636,44.68,1,0.0515905739150799,0.1612404903217986,0.1629320494819582,0.0627750697471513,0.0036578996360201,0.06261384131634,0.0006144625588103
3,1,1,3691,3147,29.04,0,0.4121215084721603,0.047233899180712,0.3450363033965754,-0.0001408859347942,0.0021857867919764,0.0001928528671019,0.1541611189783366
1,1,1,849,821,21.88,0,0.6753078279159185,-0.0003908651495667,0.5644527118142223,-0.0003943538749102,0.0010537205665804,-9.228607566563666e-05,0.0007617032432202
1,1,1,9555,9507,19.4,0,0.7117342278205333,0.2008783780786921,0.6041778213708354,0.0008429459170774,0.0042905526240177,0.0011775875377347,0.0014265926507612
1,1,1,4210,4164,23.16,0,0.6491214632197505,0.0004329891522909,0.5692432186864869,-0.0002709109238715,0.0056750834645498,-0.0002044662281583,-0.0002561024409763
2,1,1,1686,1783,21.4,0,0.6708065817760361,0.0014310181685039,0.5290302101957961,4.998676738587863e-05,0.0171900806805712,0.0002102812248784,0.0007251186028449
2,1,1,4069,4027,19.92,0,0.6614319200699273,0.0806877060245149,0.416451635482909,0.0231124772981222,0.4799863461973467,0.0192757679780794,-0.0151410575960851
2,1,1,2310,2504,33.64,1,0.1603429457796922,0.4887039587159713,0.3456786104609887,-0.0291756632410787,0.2375053004255174,-0.0201784496792743,0.1519257159879216
1,1,1,8761,8915,20.36,0,0.7595002915724142,0.1215372269822021,0.6397290669551302,-0.028248178138227,-0.0051364580727776,-0.0271963506096972,0.0092492156466127
3,1,1,1872,1653,20.4,0,0.7385576639891404,0.00245186407879,0.5443422717463302,0.0017952080803385,0.0505834431561234,-0.0014708983629619,0.2028755756254888
2,1,1,6665,6937,19.28,0,0.7388723034700394,0.0232343246856494,0.4733591735233114,0.0207467129129222,0.3008935667749168,0.014764725169299,0.037291803920172
1,1,1,118,1219,18.76,0,0.8785919185075973,0.6925668741870032,0.8720625174799728,0.7897232554993693,0.871613422824513,-0.0006875611852345,0.4950687240721016
1,1,1,3455,5092,41.24,0,0.0319948769354976,0.0017221368823563,0.3082633874834515,-0.0155632938291028,0.4537081031463983,-0.0156706192866129,0.0013456922582117
1,1,1,5893,6035,19.8,0,0.865976370953529,0.0059609040782479,0.7700744606239717,0.0053467162728872,0.001323657319017,0.0021256521970473,0.0055543215238094
2,1,1,5378,6026,14.96,1,0.7569470970625517,0.0530894058598148,0.2289132306008932,-0.0105621117753365,0.2138019527592571,0.0840215647149638,0.0315756599183909
3,1,1,1720,3609,20.64,0,0.6244029910731557,-0.0136531663063389,0.7261821370279657,-0.006418249605535,0.7108420995104778,-0.0008991321164096,-0.0581006769658123
1,1,1,4684,4738,19.92,0,0.776533290965111,0.229790736334522,0.6079781962043956,3.066387935412257e-05,0.0148606000701858,0.0002751041226824,0.0003162959508415
1,1,1,1908,2040,33.12,1,0.2602149840563308,0.3780100407035096,0.3869938306687098,-0.0002360871355287,0.0002924936980944,-9.192913385826773e-05,0.2257926572070073
3,1,1,1782,2636,20.36,0,0.8190706489038144,-0.0080451095986492,0.7900245153301783,0.0013810711619564,0.7928498422573137,-0.0041323894031169,-0.081326606845958
2,1,1,447,1615,19.44,0,0.5518026853256706,0.1998600064044004,0.2490187810445318,0.1525300805077886,0.0081230548589867,0.0223600686136591,0.0052418940825078
4,1,1,819,899,20.880000000000003,0,0.5986237340922217,0.162302773031114,0.4633908829184845,0.0579660640394076,0.1730412734774171,0.0589155499511796,0.0011074303106093
2,1,1,329,137,20.84,0,0.6236308025784408,-0.0012740264708071,0.4505204846411418,0.0221225475910756,0.4145355350467415,0.0143239062801305,-0.0421425384154973
3,1,1,2491,2495,19.88,0,0.6846564158579794,0.0304221026493579,0.4598000159593801,0.0297649121270148,0.0849910297579191,0.0433958832220447,0.0059923824391932
2,1,1,2840,3907,24.52,0,0.2949085374698125,0.0688570904374782,0.4159082643161872,0.020654240077082,0.2822228873741527,0.0559895792965309,0.287742823814509
1,1,1,9675,10618,27.0,0,0.4286016257305259,0.0837766615405768,0.7006781133405371,-0.0313547075307953,0.7046954385660675,0.0706730886723924,0.1879734379671274
3,1,1,4023,3918,19.52,0,0.6725313849600929,0.0026225393535234,0.5586328093597326,0.0209069999600301,0.1827628529803206,-0.0171027996767583,-0.0009185407318668
3,1,1,5300,6990,24.84,0,0.4436713165296825,0.0229088481412778,0.6749251651104223,-0.0019226087827884,0.6355620690270637,-0.0386388007600481,0.04725625
3,1,1,9608,9752,20.08,0,0.7409653281404723,0.006168038279108,0.5627001967922192,-0.0008501106412077,0.4285963358959521,-0.0108837568862993,0.0165116796710811
1,1,1,1385,2567,49.64,0,-8.981624177880788e-05,0.0041758491594739,0.0019325781438957,0.0017513166796217,0.0003993598360524,0.0001618462830305,0.2675841738081265
1,1,1,5170,5457,20.0,0,0.8853431147733961,0.0010215291020932,0.7952079858653355,0.0009162209732336,0.001398319327731,0.0006199862456632,0.0018130275616735
3,1,1,3772,4248,19.040000000000003,0,0.642874622183848,0.0021236542364677,0.4294426309592514,0.0038002451422185,0.3063228629405684,0.0014404276559267,0.0022680435550049
2,1,1,1140,2147,33.28,0,0.149435285431999,0.0019029334538085,0.4695137537564454,0.017843000057963,0.4812387654351646,0.014935812966232,0.4149310411798704
1,1,1,4762,4737,20.68,0,0.7344597884963872,-0.0002153958384086,0.6492006826254503,-0.0002091317119631,0.0022315008946683,-0.0002234900291151,0.0451211873670034
4,1,1,922,2221,30.159999999999997,0,0.2683997472560574,0.0013810711619564,0.4378838986375993,-0.0008642724799251,0.4965781003335785,-0.0027560461797898,0.0591827310621713
3,1,1,3556,3467,21.16,0,0.6823633853006088,0.0057939405112173,0.5947433263919375,-0.001449385506817,0.1298244241973956,0.000538740793623,0.1514869445353684
4,1,1,1201,1470,19.64,0,0.7317246957712918,0.0399625966111294,0.5523701503722123,-0.008649392147112,0.4807708643200941,-0.0148645082719134,0.0488452287383945
2,1,1,488,1124,45.92,0,0.0102807403973708,-0.0015510018714359,0.2989176931079433,-0.0019102872506013,0.3302991930686528,-0.0006875611852345,0.0006231189858455
4,1,1,7780,8279,19.84,0,0.5593805582286743,0.0030540156690304,0.3977629358368186,7.062764683930931e-05,0.3488098175812003,0.0007184603890776,0.0156922426436449
3,1,1,1311,1575,20.52,0,0.5637580845287549,0.066837404096588,0.384423427124409,-0.0004794373333003,0.3077112343094537,0.0097460183395291,0.0113511590270923
2,1,1,2653,2991,23.16,0,0.6580177902344262,0.0101994538191117,0.8199034363981299,0.0265911474864666,0.8069728608443879,-0.0435189224503626,0.1276380771967898
1,1,1,95,1111,24.56,0,0.4893041609286662,0.0915216691350536,0.7356358689695769,-0.0357761364591909,0.7319578860250889,-0.0132369344115787,0.0763604281342933
1,1,1,8382,9156,48.0,0,-0.0004634381151574,0.0016866554776263,-0.0007462219992917,0.000476241075051,-0.0006248704112712,-0.0003446233724249,0.000153556811286
2,1,0,-89,108,14.2,1,0.0,-0.0015166158111722,0.314501238690318,0.0017204668541832,0.2652214129253298,0.0121997988642417,0.020665497459389
4,1,1,6724,7476,19.24,1,0.7766565607459447,-0.0043349105694952,0.6031815666381736,0.0008276387328445,0.5189145080811233,-0.0027315261170158,0.0589052233305048
1,1,1,2227,2365,20.8,0,0.7686472726941436,-0.0003722780178047,0.6907042358786296,-0.0006949530292652,-0.0002552188698301,-0.0004342371302203,0.0046450773345011
1,1,1,1051,1888,33.72,0,0.1650796669278713,0.0439468067494357,0.5563359261208539,0.0032508082878898,0.495606440016875,0.0026967493441176,0.0227961388801194
2,1,1,1609,1722,20.32,0,0.611268837476497,0.0012813219241359,0.5138801765707578,-0.0106307737163551,0.4384890728237129,-0.0106073541862021,0.333874883464715
8,1,1,2102,3134,39.44,1,0.0783663000862854,0.055393771924628,0.4131842917794155,0.0612818419790914,0.0182253834941529,0.0507573338010935,0.0028659386527856
1,1,1,3235,4000,25.96,0,0.4987019552121419,0.1125663380248598,0.7587006360082239,-0.028154498617739,0.7322170769566028,-0.0119959401127372,0.0444272992973062
4,1,1,9575,9988,18.52,1,0.5904898917357729,0.3858530603907449,0.3987548222023841,0.012468059186552,0.2450633910409395,0.0187174948004168,0.0078794722006028
4,1,1,3685,4213,20.36,0,0.6188847005288521,0.2658985330854981,0.418634943169366,0.1007489628578728,0.0640533829073973,0.0072800012622588,0.0074119057896833
2,1,1,6457,7815,17.119999999999997,1,0.8603333747638782,0.1245839819915323,0.6263593419510904,0.0934472616407362,0.593900847167518,0.5060930217982066,0.6966331272667388
4,1,0,-136,1367,46.0,0,0.0,-0.0001996891176952,0.0888806749377982,-0.0001605852573706,0.0061888631732763,-0.0002842958696859,0.2265663492309972
4,1,1,4306,5228,24.36,0,0.4743114212995784,0.0056353389921993,0.34661309546671,-0.0030329145348488,0.4623460180924634,-0.0033146914837154,0.1519879254271594
3,1,1,1238,1223,18.32,0,0.8135471962883329,0.1078410610039012,0.4541783312974299,0.0007939412587303,0.1338317157305935,0.0018570776649746,0.0135584169600436
4,1,1,2685,3010,21.28,0,0.6296614910520625,-0.0163502974366076,0.4291976404181001,-0.0055174440866031,0.477947070289521,0.0025897343751813,-0.0168460420977524
2,1,1,7278,7467,20.44,0,0.8225742623558063,0.4938167991882167,0.7399529350739742,7.062764683930931e-05,0.0090418922600064,-3.0730369382831545e-05,-0.0006303987911483
4,1,1,4436,4892,19.0,1,0.5281445201107924,0.0048723059896334,0.3208852563834128,-0.0008241351001266,0.2986955905934043,-2.7141573090178933e-05,0.0126193537907592
1,1,1,2119,2915,27.56,0,0.3867963807082012,0.0379072965803627,0.6476431758742368,-0.0145372836692778,0.6498961642368429,-0.0162607413822374,-0.0179249075795854
3,1,1,9760,9760,20.0,0,1.0,0.0313717964046619,1.0,0.0465490469593232,1.0,0.3931165406148513,1.0
2,1,1,1536,1536,20.0,0,1.0,0.051208255046219,1.0,0.02331206012202,1.0,0.1062506177602094,1.0
1,1,1,2289,2289,20.0,0,1.0,0.03513826802729,1.0,0.0309822764429756,1.0,0.3883541679886525,1.0
5,1,1,5479,5638,47.08,1,-0.0014076782180911,0.0008027829620778,0.0005681204619069,0.0339016958175099,0.0029045364493237,0.0416062048488435,0.0073105843172118
1,1,1,7631,7643,20.16,0,0.9926690470017788,0.0358460625319841,0.9963286887358576,0.0465598764916892,0.9963286887358576,-0.0380242374051813,0.2110854640507676
1,1,1,4624,4624,20.0,0,1.0,0.0044009777292498,1.0,0.0030540156690304,1.0,1.0,1.0
2,1,1,5973,5719,25.64,0,0.7609852741928353,-0.0052738987159386,0.5977308149299171,-0.002304404403191,0.6665320207878779,-0.0191683607774506,0.1357345928280112
2,1,1,3539,2786,44.76,1,0.0991224824703783,0.0130499644709248,0.0336893929129037,-0.0009257129850961,0.0166588438365704,-0.0008873338686919,0.0244661606904403
1,1,1,9803,9803,20.0,0,1.0,0.0037296939592407,1.0,0.0033900037900042,1.0,0.2289132306008932,0.2945646252149759
