x,density
8.402542882882093611e-01,1.369422155520880896e-02
8.451356690404201455e-01,1.441500521055372706e-02
8.500170497926313740e-01,1.516674326945416373e-02
8.548984305448426024e-01,1.595037210410096482e-02
8.597798112970533868e-01,1.676684003973936965e-02
8.646611920492646153e-01,1.761710655148289797e-02
8.695425728014758437e-01,1.850214140299999421e-02
8.744239535536866281e-01,1.942292372419612140e-02
8.793053343058978566e-01,2.038044102498367746e-02
8.841867150581090851e-01,2.137568814221396662e-02
8.890680958103198694e-01,2.240966611685038176e-02
8.939494765625310979e-01,2.348338099847706306e-02
8.988308573147423264e-01,2.459784257427452200e-02
9.037122380669531108e-01,2.575406301965518091e-02
9.085936188191643392e-01,2.695305546782876538e-02
9.134749995713755677e-01,2.819583249567245153e-02
9.183563803235863521e-01,2.948340452341090615e-02
9.232377610757975805e-01,3.081677812576700398e-02
9.281191418280088090e-01,3.219695425242221493e-02
9.330005225802195934e-01,3.362492635584608813e-02
9.378819033324308219e-01,3.510167842478829903e-02
9.427632840846420503e-01,3.662818292200181736e-02
9.476446648368528347e-01,3.820539862507226631e-02
9.525260455890640632e-01,3.983426836956153322e-02
9.574074263412752916e-01,4.151571669404377496e-02
9.622888070934860760e-01,4.325064738701678291e-02
9.671701878456973045e-01,4.503994093610501348e-02
9.720515685979085330e-01,4.688445188043885437e-02
9.769329493501193173e-01,4.878500606759977876e-02
9.818143301023305458e-01,5.074239781705283669e-02
9.866957108545417743e-01,5.275738699255169001e-02
9.915770916067525587e-01,5.483069598660337413e-02
9.964584723589637871e-01,5.696300662069802428e-02
1.001339853111175016e+00,5.915495696566310663e-02
1.006221233863385800e+00,6.140713808718175487e-02
1.011102614615597028e+00,6.372009072221002102e-02
1.015983995367808257e+00,6.609430189274595469e-02
1.020865376120019041e+00,6.853020146414721958e-02
1.025746756872230270e+00,7.102815865593296862e-02
1.030628137624441498e+00,7.358847851376877636e-02
1.035509518376652283e+00,7.621139835209685132e-02
1.040390899128863511e+00,7.889708417763466319e-02
1.045272279881074740e+00,8.164562710472095253e-02
1.050153660633285524e+00,8.445703977424427744e-02
1.055035041385496752e+00,8.733125278861002261e-02
1.059916422137707981e+00,9.026811117591994338e-02
1.064797802889918765e+00,9.326737089721727492e-02
1.069679183642129994e+00,9.632869541130056890e-02
1.074560564394341222e+00,9.945165231220645663e-02
1.079441945146552007e+00,1.026357100550350926e-01
1.084323325898763235e+00,1.058802347862813353e-01
1.089204706650974463e+00,1.091844872952795753e-01
1.094086087403185248e+00,1.125476201037503426e-01
1.098967468155396476e+00,1.159686747107239041e-01
1.103848848907607705e+00,1.194465790103336200e-01
1.108730229659818489e+00,1.229801449001044766e-01
1.113611610412029718e+00,1.265680660973901028e-01
1.118492991164240502e+00,1.302089161815347396e-01
1.123374371916451731e+00,1.339011468791894421e-01
1.128255752668662959e+00,1.376430866098906358e-01
1.133137133420873743e+00,1.414329393086566911e-01
1.138018514173084972e+00,1.452687835418057238e-01
1.142899894925296200e+00,1.491485719315884806e-01
1.147781275677506985e+00,1.530701309044759928e-01
1.152662656429718213e+00,1.570311607770538131e-01
1.157544037181929442e+00,1.610292361924950955e-01
1.162425417934140226e+00,1.650618069194626780e-01
1.167306798686351454e+00,1.691261990240582047e-01
1.172188179438562683e+00,1.732196164240961123e-01
1.177069560190773467e+00,1.773391428335250319e-01
1.181950940942984696e+00,1.814817441032693657e-01
1.186832321695195924e+00,1.856442709630948262e-01
1.191713702447406709e+00,1.898234621673980105e-01
1.196595083199617937e+00,1.940159480459662522e-01
1.201476463951829166e+00,1.982182544588939610e-01
1.206357844704039950e+00,2.024268071529002899e-01
1.211239225456251178e+00,2.066379365142932967e-01
1.216120606208462407e+00,2.108478827118236421e-01
1.221001986960673191e+00,2.150528012206334161e-01
1.225883367712884420e+00,2.192487687164631494e-01
1.230764748465095648e+00,2.234317893272523836e-01
1.235646129217306433e+00,2.275978012272762141e-01
1.240527509969517661e+00,2.317426835569936783e-01
1.245408890721728890e+00,2.358622636498748093e-01
1.250290271473939674e+00,2.399523245456571252e-01
1.255171652226150902e+00,2.440086127677219274e-01
1.260053032978362131e+00,2.480268463406390400e-01
1.264934413730572915e+00,2.520027230224125558e-01
1.269815794482784144e+00,2.559319287245409025e-01
1.274697175234995372e+00,2.598101460917551786e-01
1.279578555987206157e+00,2.636330632121931528e-01
1.284459936739417385e+00,2.673963824278190460e-01
1.289341317491628613e+00,2.710958292141136261e-01
1.294222698243839398e+00,2.747271610974850731e-01
1.299104078996050626e+00,2.782861765784317432e-01
1.303985459748261855e+00,2.817687240282468197e-01
1.308866840500472639e+00,2.851707105270687159e-01
1.313748221252683868e+00,2.884881106112049953e-01
1.318629602004895096e+00,2.917169748980396049e-01
1.323510982757105880e+00,2.948534385573752248e-01
1.328392363509317109e+00,2.978937295987996170e-01
1.333273744261528337e+00,3.008341769455811221e-01
1.338155125013739122e+00,3.036712182666930770e-01
1.343036505765950350e+00,3.064014075398218129e-01
1.347917886518161579e+00,3.090214223196292576e-01
1.352799267270372363e+00,3.115280706870873773e-01
1.357680648022583592e+00,3.139182978574057703e-01
1.362562028774794820e+00,3.161891924258581898e-01
1.367443409527005604e+00,3.183379922327302380e-01
1.372324790279216833e+00,3.203620898306045461e-01
1.377206171031428061e+00,3.222590375392416218e-01
1.382087551783638846e+00,3.240265520754523343e-01
1.386968932535850074e+00,3.256625187474853078e-01
1.391850313288061303e+00,3.271649952056314703e-01
1.396731694040272087e+00,3.285322147429107220e-01
1.401613074792483316e+00,3.297625891418478061e-01
1.406494455544694544e+00,3.308547110654811996e-01
1.411375836296905328e+00,3.318073559927984251e-01
1.416257217049116557e+00,3.326194837008112914e-01
1.421138597801327785e+00,3.332902392973997596e-01
1.426019978553538570e+00,3.338189538108978782e-01
1.430901359305749798e+00,3.342051443441283465e-01
1.435782740057961027e+00,3.344485138022034731e-01
1.440664120810171811e+00,3.345489502049145969e-01
1.445545501562383039e+00,3.345065255958938888e-01
1.450426882314594268e+00,3.343214945619637501e-01
1.455308263066805052e+00,3.339942923771667127e-01
1.460189643819016281e+00,3.335255327869307562e-01
1.465071024571227509e+00,3.329160054485886810e-01
1.469952405323438294e+00,3.321666730451578453e-01
1.474833786075649522e+00,3.312786680897580882e-01
1.479715166827860306e+00,3.302532894384249129e-01
1.484596547580071535e+00,3.290919985293064842e-01
1.489477928332282763e+00,3.277964153663036062e-01
1.494359309084493548e+00,3.263683142652176739e-01
1.499240689836704776e+00,3.248096193802881837e-01
1.504122070588916005e+00,3.231224000287713505e-01
1.509003451341126789e+00,3.213088658308594914e-01
1.513884832093338018e+00,3.193713616817840384e-01
1.518766212845549246e+00,3.173123625724542651e-01
1.523647593597760030e+00,3.151344682743827952e-01
1.528528974349971259e+00,3.128403979040400573e-01
1.533410355102182487e+00,3.104329843810754719e-01
1.538291735854393272e+00,3.079151687941757976e-01
1.543173116606604500e+00,3.052899946875727299e-01
1.548054497358815729e+00,3.025606022805155115e-01
1.552935878111026513e+00,2.997302226312745232e-01
1.557817258863237742e+00,2.968021717565359485e-01
1.562698639615448970e+00,2.937798447163672555e-01
1.567580020367659754e+00,2.906667096742571732e-01
1.572461401119870983e+00,2.874663019411246023e-01
1.577342781872082211e+00,2.841822180116067575e-01
1.582224162624292996e+00,2.808181096004192523e-01
1.587105543376504224e+00,2.773776776860972793e-01
1.591986924128715453e+00,2.738646665690273041e-01
1.596868304880926237e+00,2.702828579503180895e-01
1.601749685633137466e+00,2.666360650377637143e-01
1.606631066385348694e+00,2.629281266849428644e-01
1.611512447137559478e+00,2.591629015693031057e-01
1.616393827889770707e+00,2.553442624149899198e-01
1.621275208641981935e+00,2.514760902661176134e-01
1.626156589394192720e+00,2.475622688161807083e-01
1.631037970146403948e+00,2.436066787993494964e-01
1.635919350898615177e+00,2.396131924494889487e-01
1.640800731650825961e+00,2.355856680328526631e-01
1.645682112403037189e+00,2.315279444605711223e-01
1.650563493155248418e+00,2.274438359872356930e-01
1.655444873907459202e+00,2.233371270020605981e-01
1.660326254659670431e+00,2.192115669193201444e-01
1.665207635411881659e+00,2.150708651749712041e-01
1.670089016164092444e+00,2.109186863365575815e-01
1.674970396916303672e+00,2.067586453336848207e-01
1.679851777668514901e+00,2.025943028165343163e-01
1.684733158420725685e+00,1.984291606500082905e-01
1.689614539172936913e+00,1.942666575512136951e-01
1.694495919925148142e+00,1.901101648780697817e-01
1.699377300677358926e+00,1.859629825768305544e-01
1.704258681429570155e+00,1.818283352963080135e-01
1.709140062181781383e+00,1.777093686764928682e-01
1.714021442933992168e+00,1.736091458191436621e-01
1.718902823686203396e+00,1.695306439477171634e-01
1.723784204438414625e+00,1.654767512637685956e-01
1.728665585190625409e+00,1.614502640066296790e-01
1.733546965942836637e+00,1.574538837228034172e-01
1.738428346695047866e+00,1.534902147510794346e-01
1.743309727447258650e+00,1.495617619288688305e-01
1.748191108199469879e+00,1.456709285247225205e-01
1.753072488951681107e+00,1.418200144013797848e-01
1.757953869703891892e+00,1.380112144130363760e-01
1.762835250456103120e+00,1.342466170398262104e-01
1.767716631208314348e+00,1.305282032617630095e-01
1.772598011960525133e+00,1.268578456736013660e-01
1.777479392712736361e+00,1.232373078412759976e-01
1.782360773464947590e+00,1.196682438997372644e-01
1.787242154217158374e+00,1.161521983911439349e-01
1.792123534969369603e+00,1.126906063415129694e-01
1.797004915721580831e+00,1.092847935730636155e-01
1.801886296473791615e+00,1.059359772486071771e-01
1.806767677226002844e+00,1.026452666434952837e-01
1.811649057978214072e+00,9.941366413979002559e-02
1.816530438730424857e+00,9.624206643649219073e-02
1.821411819482636085e+00,9.313126596888693376e-02
1.826293200234846870e+00,9.008195252930258079e-02
1.831174580987058098e+00,8.709471508086166769e-02
1.836055961739269327e+00,8.417004375514208769e-02
1.840937342491480111e+00,8.130833202404064153e-02
1.845818723243691339e+00,7.850987903557407610e-02
1.850700103995902568e+00,7.577489210284912846e-02
1.855581484748113352e+00,7.310348933498846125e-02
1.860462865500324581e+00,7.049570239842659070e-02
1.865344246252535809e+00,6.795147939668585990e-02
1.870225627004746594e+00,6.547068785649270972e-02
1.875107007756957822e+00,6.305311780793064480e-02
1.879988388509169051e+00,6.069848494623123619e-02
1.884869769261379835e+00,5.840643386275774784e-02
1.889751150013591063e+00,5.617654133278904977e-02
1.894632530765802292e+00,5.400831964780605787e-02
1.899513911518013076e+00,5.190121998015414378e-02
1.904395292270224305e+00,4.985463576818426057e-02
1.909276673022435533e+00,4.786790611026887909e-02
1.914158053774646318e+00,4.594031915642852321e-02
1.919039434526857546e+00,4.407111548670351875e-02
1.923920815279068774e+00,4.225949146585482319e-02
1.928802196031279559e+00,4.050460256445571200e-02
1.933683576783490787e+00,3.880556663696856784e-02
1.938564957535702016e+00,3.716146714795932893e-02
1.943446338287912800e+00,3.557135633818622050e-02
1.948327719040124029e+00,3.403425832291211844e-02
1.953209099792335257e+00,3.254917211542169425e-02
1.958090480544546041e+00,3.111507456936014882e-02
1.962971861296757270e+00,2.973092323416444416e-02
1.967853242048968498e+00,2.839565911851510069e-02
1.972734622801179283e+00,2.710820935737921766e-02
1.977616003553390511e+00,2.586748977887022571e-02
1.982497384305601740e+00,2.467240736778150006e-02
1.987378765057812524e+00,2.352186262327308694e-02
1.992260145810023753e+00,2.241475180879435453e-02
1.997141526562234981e+00,2.134996909290960004e-02
2.002022907314445987e+00,2.032640858024648695e-02
2.006904288066657216e+00,1.934296623232408668e-02
2.011785668818868444e+00,1.839854167851385711e-02
2.016667049571078785e+00,1.749203991785824516e-02
2.021548430323290013e+00,1.662237291290741270e-02
2.026429811075501242e+00,1.578846107714009656e-02
2.031311191827712470e+00,1.498923465789581827e-02
2.036192572579923699e+00,1.422363501708279881e-02
2.041073953332134927e+00,1.349061581221881918e-02
2.045955334084345267e+00,1.278914408062220218e-02
2.050836714836556496e+00,1.211820122979462115e-02
2.055718095588767724e+00,1.147678393722902264e-02
2.060599476340978953e+00,1.086390496302891591e-02
2.065480857093190181e+00,1.027859387885236842e-02
2.070362237845401410e+00,9.719897716785568312e-03
2.075243618597611750e+00,9.186881541814569813e-03
2.080124999349822978e+00,8.678628951599196006e-03
2.085006380102034207e+00,8.194242507265830922e-03
2.089887760854245435e+00,7.732844098918448088e-03
2.094769141606456664e+00,7.293575249535995224e-03
2.099650522358667892e+00,6.875597360867541363e-03
2.104531903110879121e+00,6.478091904865317281e-03
2.109413283863089461e+00,6.100260564108271957e-03
2.114294664615300690e+00,5.741325324568509469e-03
2.119176045367511918e+00,5.400528523962212953e-03
2.124057426119723146e+00,5.077132858804329560e-03
2.128938806871934375e+00,4.770421353160398878e-03
2.133820187624145603e+00,4.479697291955101086e-03
2.138701568376355944e+00,4.204284121559969528e-03
2.143582949128567172e+00,3.943525320244625765e-03
2.148464329880778401e+00,3.696784240936886162e-03
2.153345710632989629e+00,3.463443928597194008e-03
2.158227091385200858e+00,3.242906914378126861e-03
2.163108472137412086e+00,3.034594988605051821e-03
2.167989852889622426e+00,2.837948954485143560e-03
2.172871233641833655e+00,2.652428364326917670e-03
2.177752614394044883e+00,2.477511239933855285e-03
2.182633995146256112e+00,2.312693778721256095e-03
2.187515375898467340e+00,2.157490046999620964e-03
2.192396756650678569e+00,2.011431661766584830e-03
2.197278137402888909e+00,1.874067462256329012e-03
2.202159518155100137e+00,1.744963172407997150e-03
2.207040898907311366e+00,1.623701055335274954e-03
2.211922279659522594e+00,1.509879560804896657e-03
2.216803660411733823e+00,1.403112966665740705e-03
2.221685041163945051e+00,1.303031015108663086e-03
2.226566421916155392e+00,1.209278544582679995e-03
2.231447802668366620e+00,1.121515118143207252e-03
2.236329183420577849e+00,1.039414648964144148e-03
2.241210564172789077e+00,9.626650237052160938e-04
2.246091944925000305e+00,8.909677243910198207e-04
2.250973325677211534e+00,8.240374494260747093e-04
2.255854706429421874e+00,7.616017343418649737e-04
2.260736087181633103e+00,7.034005728460832529e-04
2.265617467933844331e+00,6.491860387213196091e-04
2.270498848686055560e+00,5.987219090988618120e-04
2.275380229438266788e+00,5.517832896139536134e-04
2.280261610190478017e+00,5.081562419302807724e-04
2.285142990942688357e+00,4.676374141039704290e-04
2.290024371694899585e+00,4.300336742403122574e-04
2.294905752447110814e+00,3.951617478799820580e-04
2.299787133199322042e+00,3.628478595345215919e-04
2.304668513951533271e+00,3.329273787743370966e-04
2.309549894703744499e+00,3.052444712552075255e-04
2.314431275455954840e+00,2.796517550516623165e-04
2.319312656208166068e+00,2.560099626474093447e-04
2.324194036960377296e+00,2.341876089142348565e-04
2.329075417712588525e+00,2.140606653911111270e-04
2.333956798464799753e+00,1.955122411552110155e-04
2.338838179217010982e+00,1.784322705555092727e-04
2.343719559969221322e+00,1.627172080581675310e-04
2.348600940721432551e+00,1.482697304307409021e-04
2.353482321473643779e+00,1.349984464696721840e-04
2.358363702225855008e+00,1.228176144524119654e-04
2.363245082978066236e+00,1.116468674722251368e-04
2.368126463730276576e+00,1.014109467901562104e-04
2.373007844482487805e+00,9.203944331498948553e-05
2.377889225234699033e+00,8.346654729851547101e-05
2.382770605986910262e+00,7.563080630993255116e-05
2.387651986739121490e+00,6.847489153017997097e-05
2.392533367491332719e+00,6.194537238429607831e-05
2.397414748243543059e+00,5.599249950776677540e-05
2.402296128995754287e+00,5.056999602135240062e-05
2.407177509747965516e+00,4.563485706820396176e-05
2.412058890500176744e+00,4.114715754719271010e-05
2.416940271252387973e+00,3.706986795752835321e-05
2.421821652004599201e+00,3.336867825185673353e-05
2.426703032756809542e+00,3.001182957827276652e-05
2.431584413509020770e+00,2.696995377607088072e-05
2.436465794261231999e+00,2.421592047565555389e-05
2.441347175013443227e+00,2.172469163983983272e-05
2.446228555765654455e+00,1.947318337185697975e-05
2.451109936517865684e+00,1.744013480474632385e-05
2.455991317270076024e+00,1.560598387739382291e-05
2.460872698022287253e+00,1.395274979438588729e-05
2.465754078774498481e+00,1.246392195996288158e-05
2.470635459526709710e+00,1.112435517068587176e-05
2.475516840278920938e+00,9.920170846972270820e-06
2.480398221031132167e+00,8.838664080314959784e-06
2.485279601783342507e+00,7.868216270770214945e-06
2.490160982535553735e+00,6.998213128111590186e-06
2.495042363287764964e+00,6.218967809850279301e-06
2.499923744039976192e+00,5.521648970048243791e-06
2.504805124792187421e+00,4.898213494448977431e-06
2.509686505544398649e+00,4.341343699844523678e-06
2.514567886296608989e+00,3.844388778727675566e-06
2.519449267048820218e+00,3.401310274070746041e-06
2.524330647801031446e+00,3.006631373471561375e-06
2.529212028553242675e+00,2.655389816830371734e-06
2.534093409305453903e+00,2.343094217118238332e-06
2.538974790057665132e+00,2.065683599595754996e-06
2.543856170809875472e+00,1.819489970978423579e-06
2.548737551562086701e+00,1.601203736468702734e-06
2.553618932314297929e+00,1.407841789220942791e-06
2.558500313066509158e+00,1.236718103623845986e-06
2.563381693818720386e+00,1.085416670727064844e-06
2.568263074570931614e+00,9.517666211514383507e-07
2.573144455323141955e+00,8.338193878691324449e-07
2.578025836075353183e+00,7.298277682743555807e-07
2.582907216827564412e+00,6.382267519563127290e-07
2.587788597579775640e+00,5.576159874951283854e-07
2.592669978331986869e+00,4.867437684044216904e-07
2.597551359084198097e+00,4.244924250100202080e-07
2.602432739836408437e+00,3.698650155639455747e-07
2.607314120588619666e+00,3.219732162236340457e-07
2.612195501340830894e+00,2.800263156641438962e-07
2.617076882093042123e+00,2.433212260198075856e-07
2.621958262845253351e+00,2.112334275621975353e-07
2.626839643597464580e+00,1.832087700036595222e-07
2.631721024349674920e+00,1.587560585640178463e-07
2.636602405101886148e+00,1.374403579487238747e-07
2.641483785854097377e+00,1.188769521570060909e-07
2.646365166606308605e+00,1.027259025684158767e-07
2.651246547358519834e+00,8.868715104701978868e-08
2.656127928110731062e+00,7.649611885647624306e-08
2.661009308862941403e+00,6.591975600088660425e-08
2.665890689615152631e+00,5.675299920018958164e-08
2.670772070367363860e+00,4.881560008113607838e-08
2.675653451119575088e+00,4.194928832208302066e-08
2.680534831871786317e+00,3.601523743954117365e-08
2.685416212623997545e+00,3.089180365415327126e-08
2.690297593376207885e+00,2.647251083213156399e-08
2.695178974128419114e+00,2.266425687341004544e-08
2.700060354880630342e+00,1.938571911880338413e-08
2.704941735632841571e+00,1.656593838395097339e-08
2.709823116385052799e+00,1.414306310673909000e-08
2.714704497137264028e+00,1.206323682595086399e-08
2.719585877889474368e+00,1.027961380077844086e-08
2.724467258641685596e+00,8.751489042104542489e-09
2.729348639393896825e+00,7.443530365385410860e-09
2.734230020146108053e+00,6.325101299633636337e-09
2.739111400898319282e+00,5.369664805215513684e-09
2.743992781650529622e+00,4.554258772399750269e-09
2.748874162402740851e+00,3.859035200040426451e-09
2.753755543154952079e+00,3.266855796270180096e-09
2.758636923907163307e+00,2.762937507130680696e-09
2.763518304659374536e+00,2.334542170849607582e-09
2.768399685411585764e+00,1.970705120794802992e-09
2.773281066163796105e+00,1.661998124471815681e-09
2.778162446916007333e+00,1.400322554424092546e-09
2.783043827668218562e+00,1.178729144339625671e-09
2.787925208420429790e+00,9.912610945491970765e-10
2.792806589172641019e+00,8.328176595893183122e-10
2.797687969924852247e+00,6.990356804575430501e-10
2.802569350677062587e+00,5.861868191957345847e-10
2.807450731429273816e+00,4.910885167946287325e-10
2.812332112181485044e+00,4.110269301690774230e-10
2.817213492933696273e+00,3.436903128982069446e-10
2.822094873685907501e+00,2.871114901253130791e-10
2.826976254438118730e+00,2.396182428103783014e-10
2.831857635190329070e+00,1.997905625645280372e-10
2.836739015942540298e+00,1.664238675188741342e-10
2.841620396694751527e+00,1.384973838624302502e-10
2.846501777446962755e+00,1.151469984305700851e-10
2.851383158199173984e+00,9.564197649294211289e-11
2.856264538951385212e+00,7.936501699129505386e-11
2.861145919703595553e+00,6.579518609868649357e-11
2.866027300455806781e+00,5.449333017919370039e-11
2.870908681208018010e+00,4.508962197949375098e-11
2.875790061960229238e+00,3.727294004020435284e-11
2.880671442712440466e+00,3.078182164510440822e-11
2.885552823464651695e+00,2.539676481740606523e-11
2.890434204216862035e+00,2.093368553765013740e-11
2.895315584969073264e+00,1.723836304320671804e-11
2.900196965721284492e+00,1.418172926035775486e-11
2.905078346473495721e+00,1.165587854695541209e-11
2.909959727225706949e+00,9.570691368398592903e-12
2.914841107977918178e+00,7.850980629465111751e-12
2.919722488730128518e+00,6.434082437386937757e-12
2.924603869482339746e+00,5.267824340090465271e-12
2.929485250234550975e+00,4.308813798956024019e-12
2.934366630986762203e+00,3.520998020873894375e-12
2.939248011738973432e+00,2.874453468065568949e-12
2.944129392491184660e+00,2.344369542194099092e-12
2.949010773243395001e+00,1.910196238261010938e-12
2.953892153995606229e+00,1.554930102939993340e-12
